access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.3684032702e+02,3.2721055102e+02,1.1575914167e+08,1.1916592241e+08
write,1,3.3684237981e+02,3.3622568297e+02,1.1575843621e+08,1.1597075747e+08
write,2,3.3683953190e+02,3.3547785282e+02,1.1575941492e+08,1.1622927358e+08
write,3,3.3684025311e+02,3.2170555687e+02,1.1575916707e+08,1.2120507807e+08
write,4,3.3683975601e+02,3.3097994208e+02,1.1575933790e+08,1.1780879195e+08
write,5,3.3684163690e+02,3.2904379988e+02,1.1575869152e+08,1.1850199624e+08
write,6,3.3683917999e+02,3.3679315591e+02,1.1575953586e+08,1.1577535485e+08
write,7,3.3683931899e+02,3.2651297784e+02,1.1575948809e+08,1.1942051245e+08
write,8,3.3684127307e+02,3.3198111701e+02,1.1575881655e+08,1.1745350906e+08
write,9,3.3684100890e+02,3.1774566483e+02,1.1575890733e+08,1.2271559128e+08
write,10,3.3684079003e+02,3.3081659985e+02,1.1575898255e+08,1.1786696059e+08
write,11,3.3684189701e+02,3.3394336295e+02,1.1575860213e+08,1.1676335410e+08
write,12,3.3684075809e+02,3.3339926386e+02,1.1575899353e+08,1.1695390891e+08
write,13,3.3684091187e+02,3.0662912703e+02,1.1575894068e+08,1.2716452450e+08
write,14,3.3684189510e+02,3.1926492906e+02,1.1575860278e+08,1.2213163297e+08
write,15,3.3684208703e+02,3.2491476703e+02,1.1575853683e+08,1.2000792544e+08
write,16,3.3684271216e+02,3.2133899307e+02,1.1575832199e+08,1.2134334138e+08
write,17,3.3684221601e+02,3.3472677994e+02,1.1575849250e+08,1.1649007332e+08
write,18,3.3684267688e+02,3.1763955188e+02,1.1575833412e+08,1.2275658653e+08
write,19,3.3683978486e+02,3.3580288005e+02,1.1575932799e+08,1.1611677401e+08
write,20,3.3684030509e+02,3.3054278398e+02,1.1575914921e+08,1.1796459952e+08
write,21,3.3684240890e+02,3.3581177807e+02,1.1575842621e+08,1.1611369726e+08
write,22,3.3684025216e+02,3.2683921695e+02,1.1575916740e+08,1.1930131121e+08
write,23,3.3684257197e+02,3.2661930394e+02,1.1575837017e+08,1.1938163686e+08
write,24,3.3684142613e+02,3.0017788291e+02,1.1575876395e+08,1.2989746865e+08
write,25,3.3684281015e+02,3.1240152287e+02,1.1575828832e+08,1.2481484334e+08
write,26,3.3684270215e+02,3.0558201504e+02,1.1575832544e+08,1.2760026840e+08
write,27,3.3684091187e+02,3.2839818406e+02,1.1575894068e+08,1.1873496575e+08
write,28,3.3684081912e+02,3.3359944201e+02,1.1575897256e+08,1.1688373009e+08
write,29,3.3684281015e+02,3.2848790812e+02,1.1575828832e+08,1.1870253416e+08
write,30,3.3684231400e+02,3.3372415209e+02,1.1575845882e+08,1.1684005156e+08
write,31,3.3684123421e+02,3.2717122006e+02,1.1575882991e+08,1.1918024797e+08
