access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,5.8496525049e+01,5.8495047808e+01,2.8928914847e+07,2.8929645422e+07
read,1,5.8496889830e+01,5.8495007992e+01,2.8928734449e+07,2.8929665113e+07
read,2,5.8496806860e+01,5.8495076895e+01,2.8928775481e+07,2.8929631036e+07
read,3,5.8496443987e+01,5.8495115042e+01,2.8928954936e+07,2.8929612170e+07
read,4,5.8496803999e+01,5.8495176077e+01,2.8928776896e+07,2.8929581984e+07
read,5,5.8496499062e+01,5.8495105028e+01,2.8928927699e+07,2.8929617122e+07
read,6,5.8496457815e+01,5.8495224953e+01,2.8928948097e+07,2.8929557812e+07
read,7,5.8496767044e+01,5.8495162964e+01,2.8928795171e+07,2.8929588469e+07
read,8,5.8496485233e+01,5.8495218039e+01,2.8928934538e+07,2.8929561232e+07
read,9,5.8496824980e+01,5.8495151043e+01,2.8928766520e+07,2.8929594365e+07
read,10,5.8496708155e+01,5.8495242834e+01,2.8928824294e+07,2.8929548969e+07
read,11,5.8496438026e+01,5.8495213985e+01,2.8928957883e+07,2.8929563236e+07
read,12,5.8496810913e+01,5.8495214939e+01,2.8928773476e+07,2.8929562764e+07
read,13,5.8496531963e+01,5.8495144129e+01,2.8928911428e+07,2.8929597785e+07
read,14,5.8496922016e+01,5.8495368004e+01,2.8928718532e+07,2.8929487064e+07
read,15,5.8496603012e+01,5.8495335102e+01,2.8928876291e+07,2.8929503336e+07
read,16,5.8496853113e+01,5.8495154858e+01,2.8928752607e+07,2.8929592479e+07
read,17,5.8496518135e+01,5.8495074987e+01,2.8928918266e+07,2.8929631980e+07
read,18,5.8496726990e+01,5.8495223999e+01,2.8928814980e+07,2.8929558284e+07
read,19,5.8496428013e+01,5.8495191813e+01,2.8928962836e+07,2.8929574202e+07
