access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,5.5742460203e+02,5.5742280602e+02,3.2409126569e+07,3.2409230991e+07
read,1,5.5742497802e+02,5.5742277813e+02,3.2409104709e+07,3.2409232613e+07
read,2,5.5742448092e+02,5.5742280293e+02,3.2409133611e+07,3.2409231171e+07
read,3,5.5742511201e+02,5.5742279506e+02,3.2409096919e+07,3.2409231628e+07
read,4,5.5742461705e+02,5.5742304087e+02,3.2409125696e+07,3.2409217337e+07
read,5,5.5742495990e+02,5.5742298698e+02,3.2409105763e+07,3.2409220470e+07
read,6,5.5742455888e+02,5.5742305899e+02,3.2409129078e+07,3.2409216283e+07
read,7,5.5742497206e+02,5.5742305303e+02,3.2409105056e+07,3.2409216630e+07
read,8,5.5742455292e+02,5.5742297411e+02,3.2409129425e+07,3.2409221218e+07
read,9,5.5742484903e+02,5.5742293787e+02,3.2409112208e+07,3.2409223325e+07
read,10,5.5742444587e+02,5.5742300415e+02,3.2409135649e+07,3.2409219472e+07
read,11,5.5742481709e+02,5.5742295694e+02,3.2409114066e+07,3.2409222216e+07
read,12,5.5742476916e+02,5.5742282200e+02,3.2409116852e+07,3.2409230062e+07
read,13,5.5742438889e+02,5.5742278099e+02,3.2409138962e+07,3.2409232446e+07
read,14,5.5742443705e+02,5.5742251492e+02,3.2409136162e+07,3.2409247916e+07
read,15,5.5742404389e+02,5.5742248821e+02,3.2409159020e+07,3.2409249469e+07
read,16,5.5742458892e+02,5.5742291403e+02,3.2409127332e+07,3.2409224711e+07
read,17,5.5742486596e+02,5.5742286301e+02,3.2409111224e+07,3.2409227678e+07
read,18,5.5742517710e+02,5.5742309713e+02,3.2409093134e+07,3.2409214065e+07
read,19,5.5742461705e+02,5.5742309499e+02,3.2409125696e+07,3.2409214190e+07
