access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.9289906287e+02,2.9285472512e+02,1.2545671277e+06,1.2547570672e+06
read,1,2.9289906478e+02,2.9285472512e+02,1.2545671195e+06,1.2547570672e+06
read,2,2.9289906788e+02,2.9285472608e+02,1.2545671062e+06,1.2547570631e+06
read,3,2.9289924192e+02,2.9285472608e+02,1.2545663607e+06,1.2547570631e+06
read,4,2.9289906287e+02,2.9285472512e+02,1.2545671277e+06,1.2547570672e+06
read,5,2.9289906478e+02,2.9285472608e+02,1.2545671195e+06,1.2547570631e+06
read,6,2.9289905286e+02,2.9285472608e+02,1.2545671705e+06,1.2547570631e+06
read,7,2.9289905500e+02,2.9285472608e+02,1.2545671614e+06,1.2547570631e+06
read,8,2.9289906192e+02,2.9285472894e+02,1.2545671317e+06,1.2547570508e+06
read,9,2.9289906001e+02,2.9285473013e+02,1.2545671399e+06,1.2547570457e+06
read,10,2.9289905381e+02,2.9285472894e+02,1.2545671665e+06,1.2547570508e+06
read,11,2.9289906096e+02,2.9285473013e+02,1.2545671358e+06,1.2547570457e+06
read,12,2.9289906383e+02,2.9285473013e+02,1.2545671236e+06,1.2547570457e+06
read,13,2.9289906383e+02,2.9285473013e+02,1.2545671236e+06,1.2547570457e+06
read,14,2.9289906478e+02,2.9285472918e+02,1.2545671195e+06,1.2547570498e+06
read,15,2.9289906383e+02,2.9285473204e+02,1.2545671236e+06,1.2547570375e+06
