access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.5534366107e+02,2.5534332180e+02,3.0776787866e+08,3.0776828758e+08
read,1,2.5534363198e+02,2.5534332108e+02,3.0776791372e+08,3.0776828844e+08
read,2,2.5534363008e+02,2.5534332085e+02,3.0776791601e+08,3.0776828873e+08
read,3,2.5534362292e+02,2.5534332299e+02,3.0776792464e+08,3.0776828615e+08
read,4,2.5534365702e+02,2.5534333706e+02,3.0776788354e+08,3.0776826919e+08
read,5,2.5534366703e+02,2.5534333396e+02,3.0776787147e+08,3.0776827293e+08
read,6,2.5534361315e+02,2.5534333587e+02,3.0776793642e+08,3.0776827063e+08
read,7,2.5534365201e+02,2.5534333801e+02,3.0776788958e+08,3.0776826804e+08
read,8,2.5534361410e+02,2.5534332490e+02,3.0776793527e+08,3.0776828385e+08
read,9,2.5534367013e+02,2.5534333014e+02,3.0776786774e+08,3.0776827752e+08
read,10,2.5534359598e+02,2.5534332800e+02,3.0776795711e+08,3.0776828011e+08
read,11,2.5534358597e+02,2.5534332800e+02,3.0776796918e+08,3.0776828011e+08
read,12,2.5534355211e+02,2.5534332204e+02,3.0776800998e+08,3.0776828729e+08
read,13,2.5534355116e+02,2.5534332418e+02,3.0776801113e+08,3.0776828471e+08
read,14,2.5534355402e+02,2.5534332585e+02,3.0776800769e+08,3.0776828270e+08
read,15,2.5534354806e+02,2.5534332895e+02,3.0776801487e+08,3.0776827896e+08
