access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,6.1279844689e+02,6.1276606798e+02,4.7092500554e+05,4.7094988949e+05
write,1,6.1279844689e+02,6.1276606393e+02,4.7092500554e+05,4.7094989261e+05
write,2,6.1279843497e+02,6.1276607490e+02,4.7092501470e+05,4.7094988418e+05
write,3,6.1279843307e+02,6.1276606989e+02,4.7092501617e+05,4.7094988803e+05
write,4,6.1279843593e+02,6.1276607490e+02,4.7092501397e+05,4.7094988418e+05
write,5,6.1279843807e+02,6.1276608205e+02,4.7092501232e+05,4.7094987868e+05
write,6,6.1279844403e+02,6.1276608801e+02,4.7092500774e+05,4.7094987410e+05
write,7,6.1279842615e+02,6.1276609993e+02,4.7092502148e+05,4.7094986494e+05
write,8,6.1279907298e+02,6.1276604700e+02,4.7092452441e+05,4.7094990562e+05
write,9,6.1279843903e+02,6.1276603389e+02,4.7092501159e+05,4.7094991569e+05
write,10,6.1279840612e+02,6.1276606607e+02,4.7092503687e+05,4.7094989096e+05
write,11,6.1279844308e+02,6.1276606488e+02,4.7092500847e+05,4.7094989187e+05
write,12,6.1279842210e+02,6.1276607800e+02,4.7092502460e+05,4.7094988180e+05
write,13,6.1279842901e+02,6.1276607585e+02,4.7092501928e+05,4.7094988344e+05
write,14,6.1279842615e+02,6.1276608610e+02,4.7092502148e+05,4.7094987557e+05
write,15,6.1279842496e+02,6.1276609302e+02,4.7092502240e+05,4.7094987025e+05
