access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.6165555072e+03,1.6165207410e+03,1.6329072591e+07,1.6329423777e+07
read,1,1.6165555201e+03,1.6165207441e+03,1.6329072461e+07,1.6329423746e+07
read,2,1.6165555110e+03,1.6165207410e+03,1.6329072552e+07,1.6329423777e+07
read,3,1.6165555122e+03,1.6165207450e+03,1.6329072540e+07,1.6329423736e+07
read,4,1.6165554941e+03,1.6165207391e+03,1.6329072723e+07,1.6329423796e+07
read,5,1.6165554981e+03,1.6165207431e+03,1.6329072682e+07,1.6329423755e+07
read,6,1.6165555480e+03,1.6165207400e+03,1.6329072179e+07,1.6329423787e+07
read,7,1.6165555100e+03,1.6165207441e+03,1.6329072562e+07,1.6329423746e+07
read,8,1.6165555110e+03,1.6165207419e+03,1.6329072552e+07,1.6329423767e+07
read,9,1.6165555451e+03,1.6165207469e+03,1.6329072208e+07,1.6329423717e+07
read,10,1.6165555511e+03,1.6165207460e+03,1.6329072148e+07,1.6329423727e+07
read,11,1.6165558660e+03,1.6165207481e+03,1.6329068966e+07,1.6329423705e+07
read,12,1.6165556190e+03,1.6165207419e+03,1.6329071461e+07,1.6329423767e+07
read,13,1.6165555551e+03,1.6165207491e+03,1.6329072107e+07,1.6329423695e+07
read,14,1.6165558341e+03,1.6165207460e+03,1.6329069289e+07,1.6329423727e+07
read,15,1.6165558531e+03,1.6165207500e+03,1.6329069096e+07,1.6329423686e+07
