access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,5.7500451088e+01,5.7477154970e+01,8.1294588678e+06,8.1327538262e+06
read,1,5.7500608921e+01,5.7477133989e+01,8.1294365533e+06,8.1327567948e+06
read,2,5.7500548124e+01,5.7477240086e+01,8.1294451488e+06,8.1327417827e+06
read,3,5.7500741959e+01,5.7477293015e+01,8.1294177445e+06,8.1327342936e+06
read,4,5.7500728846e+01,5.7477337122e+01,8.1294195984e+06,8.1327280526e+06
read,5,5.7500509977e+01,5.7477288008e+01,8.1294505420e+06,8.1327350020e+06
read,6,5.7500658989e+01,5.7477319002e+01,8.1294294747e+06,8.1327306164e+06
read,7,5.7500477076e+01,5.7477341890e+01,8.1294551937e+06,8.1327273779e+06
read,8,5.7500582933e+01,5.7477164030e+01,8.1294402274e+06,8.1327525442e+06
read,9,5.7500350952e+01,5.7477123976e+01,8.1294730251e+06,8.1327582117e+06
read,10,5.7500731945e+01,5.7477347136e+01,8.1294191602e+06,8.1327266357e+06
read,11,5.7500510931e+01,5.7477385998e+01,8.1294504072e+06,8.1327211369e+06
read,12,5.7500702143e+01,5.7477345943e+01,8.1294233736e+06,8.1327268044e+06
read,13,5.7500493050e+01,5.7477317095e+01,8.1294529352e+06,8.1327308863e+06
read,14,5.7500730991e+01,5.7477388144e+01,8.1294192950e+06,8.1327208333e+06
read,15,5.7500494003e+01,5.7477395058e+01,8.1294528004e+06,8.1327198550e+06
read,16,5.7500389099e+01,5.7477180958e+01,8.1294676318e+06,8.1327501490e+06
read,17,5.7500566959e+01,5.7477137089e+01,8.1294424858e+06,8.1327563563e+06
read,18,5.7500808954e+01,5.7477409124e+01,8.1294082727e+06,8.1327178647e+06
read,19,5.7500616074e+01,5.7477463007e+01,8.1294355421e+06,8.1327102406e+06
