access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,4.9568976307e+02,4.7102608705e+02,7.5007415077e+07,7.8934922779e+07
write,1,4.9569167280e+02,4.9163424993e+02,7.5007126099e+07,7.5626154634e+07
write,2,4.9569042420e+02,3.4534492087e+02,7.5007315035e+07,1.0766166103e+08
write,3,4.9569175601e+02,4.8712858295e+02,7.5007113508e+07,7.6325654271e+07
write,4,4.9568951583e+02,4.9564025497e+02,7.5007452489e+07,7.5014907354e+07
write,5,4.9569166994e+02,4.8791785002e+02,7.5007126532e+07,7.6202188148e+07
write,6,4.9569028091e+02,3.6926861715e+02,7.5007336717e+07,1.0068661695e+08
write,7,4.9569193697e+02,4.5348616815e+02,7.5007086125e+07,8.1987964396e+07
write,8,4.9569192314e+02,3.7219836092e+02,7.5007088218e+07,9.9894066476e+07
write,9,4.9568987489e+02,4.9474044609e+02,7.5007398157e+07,7.5151340671e+07
write,10,4.9569073415e+02,4.7444740200e+02,7.5007268134e+07,7.8365710617e+07
write,11,4.9569216180e+02,4.9036542797e+02,7.5007052105e+07,7.5821837526e+07
write,12,4.9568974900e+02,3.0063613391e+02,7.5007417206e+07,1.2367245189e+08
write,13,4.9569123387e+02,4.7372534204e+02,7.5007192517e+07,7.8485156923e+07
write,14,4.9569170499e+02,4.3637565112e+02,7.5007121228e+07,8.5202755269e+07
write,15,4.9568986297e+02,4.6180153513e+02,7.5007399961e+07,8.0511659186e+07
write,16,4.9568999100e+02,4.9297528911e+02,7.5007380587e+07,7.5420429035e+07
write,17,4.9568935204e+02,4.3480938411e+02,7.5007477274e+07,8.5509671978e+07
write,18,4.9569156790e+02,3.7704033709e+02,7.5007141973e+07,9.8611220474e+07
write,19,4.9568894887e+02,4.5063197303e+02,7.5007538281e+07,8.2507256549e+07
write,20,4.9569186878e+02,4.3250172997e+02,7.5007096444e+07,8.5965916971e+07
write,21,4.9569071007e+02,4.6782372713e+02,7.5007271778e+07,7.9475250296e+07
write,22,4.9569020486e+02,4.7790627003e+02,7.5007348226e+07,7.7798535277e+07
write,23,4.9568955708e+02,4.8821753502e+02,7.5007446248e+07,7.6155412580e+07
write,24,4.9569053006e+02,4.6538271904e+02,7.5007299017e+07,7.9892110916e+07
write,25,4.9569046187e+02,4.6731346512e+02,7.5007309335e+07,7.9562029736e+07
write,26,4.9569188499e+02,3.9697510314e+02,7.5007093990e+07,9.3659293779e+07
write,27,4.9569174790e+02,4.3720447397e+02,7.5007114735e+07,8.5041233614e+07
write,28,4.9569081092e+02,4.8134243989e+02,7.5007256518e+07,7.7243153162e+07
write,29,4.9569186902e+02,4.1697167015e+02,7.5007096407e+07,8.9167707232e+07
write,30,4.9569199586e+02,4.4013821197e+02,7.5007077214e+07,8.4474391901e+07
write,31,4.9569165802e+02,4.4395898914e+02,7.5007128336e+07,8.3747392703e+07
