access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.2728801799e+02,3.1473467612e+02,2.4421533873e+08,2.5395598337e+08
write,1,3.2729074907e+02,3.0894820690e+02,2.4421330087e+08,2.5871247151e+08
write,2,3.2729031396e+02,3.2182822013e+02,2.4421362554e+08,2.4835843837e+08
write,3,3.2728964996e+02,3.2305980802e+02,2.4421412099e+08,2.4741163151e+08
write,4,3.2729049301e+02,3.1637431884e+02,2.4421349194e+08,2.5263983015e+08
write,5,3.2729100084e+02,3.1143569708e+02,2.4421311301e+08,2.5664609075e+08
write,6,3.2729170299e+02,3.0839351201e+02,2.4421258910e+08,2.5917780713e+08
write,7,3.2728827214e+02,3.2345714808e+02,2.4421514909e+08,2.4710770701e+08
write,8,3.2729170108e+02,3.1654139686e+02,2.4421259052e+08,2.5250648089e+08
write,9,3.2729166198e+02,3.1800223112e+02,2.4421261970e+08,2.5134652010e+08
write,10,3.2728808403e+02,3.2394647002e+02,2.4421528945e+08,2.4673445020e+08
write,11,3.2729167509e+02,3.2567883611e+02,2.4421260991e+08,2.4542200878e+08
write,12,3.2728983307e+02,3.1063700986e+02,2.4421398437e+08,2.5730596046e+08
write,13,3.2729168701e+02,3.2722963214e+02,2.4421260102e+08,2.4425891278e+08
write,14,3.2729065704e+02,3.1647016883e+02,2.4421336954e+08,2.5256331259e+08
write,15,3.2728953409e+02,3.0010892296e+02,2.4421420745e+08,2.6633248151e+08
