access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,7.2368805885e+01,6.5572674990e+01,1.5281587066e+07,1.6865412432e+07
write,1,7.2368803024e+01,6.9146471977e+01,1.5281587670e+07,1.5993732961e+07
write,2,7.2368800879e+01,7.2365084887e+01,1.5281588123e+07,1.5282372842e+07
write,3,7.2368810892e+01,5.9341200113e+01,1.5281586009e+07,1.8636465152e+07
write,4,7.2368807077e+01,4.6689405918e+01,1.5281586814e+07,2.3686534156e+07
write,5,7.2368812084e+01,6.9146471024e+01,1.5281585757e+07,1.5993733182e+07
write,6,7.2368812084e+01,3.7218144894e+01,1.5281585757e+07,2.9714275420e+07
write,7,7.2368817091e+01,6.9146471977e+01,1.5281584700e+07,1.5993732961e+07
write,8,7.2368809938e+01,3.7759735107e+01,1.5281586210e+07,2.9288081732e+07
write,9,7.2368808031e+01,6.5572733879e+01,1.5281586613e+07,1.6865397286e+07
write,10,7.2368812084e+01,4.9764467955e+01,1.5281585757e+07,2.2222888206e+07
write,11,7.2368815899e+01,4.1915122986e+01,1.5281584952e+07,2.6384515402e+07
write,12,7.2368788958e+01,7.2365082979e+01,1.5281590641e+07,1.5282373245e+07
write,13,7.2368803024e+01,7.0727460861e+01,1.5281587670e+07,1.5636220989e+07
write,14,7.2368794918e+01,5.2096317053e+01,1.5281589382e+07,2.1228184074e+07
write,15,7.2369067907e+01,7.0727431059e+01,1.5281531737e+07,1.5636227577e+07
