access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.0762263799e+02,3.0504413199e+02,3.3871997679e+06,3.4158314116e+06
write,1,3.0763152599e+02,3.0499261999e+02,3.3871019059e+06,3.4164083316e+06
write,2,3.0762280703e+02,3.0648212719e+02,3.3871979067e+06,3.3998045418e+06
write,3,3.0763272476e+02,3.0658942604e+02,3.3870887072e+06,3.3986146928e+06
write,4,3.0762253690e+02,3.0753930902e+02,3.3872008810e+06,3.3881175428e+06
write,5,3.0763325882e+02,3.0761881900e+02,3.3870828271e+06,3.3872418189e+06
write,6,3.0763224506e+02,3.0580666685e+02,3.3870939887e+06,3.4073139697e+06
write,7,3.0762259007e+02,3.0576679087e+02,3.3872002956e+06,3.4077583280e+06
write,8,3.0762281299e+02,3.0595451713e+02,3.3871978410e+06,3.4056674103e+06
write,9,3.0763270903e+02,3.0589811611e+02,3.3870888804e+06,3.4062953419e+06
write,10,3.0763215899e+02,3.0412057018e+02,3.3870949364e+06,3.4262047035e+06
write,11,3.0762277889e+02,3.0408775401e+02,3.3871982164e+06,3.4265744485e+06
write,12,3.0762258816e+02,3.0502248096e+02,3.3872003166e+06,3.4160738733e+06
write,13,3.0763272715e+02,3.0509797502e+02,3.3870886809e+06,3.4152285932e+06
write,14,3.0763038588e+02,3.0004076982e+02,3.3871144589e+06,3.4727924763e+06
write,15,3.0762262917e+02,3.0001630282e+02,3.3871998651e+06,3.4730756902e+06
write,16,3.0763344312e+02,3.0706716394e+02,3.3870807980e+06,3.3933270970e+06
write,17,3.0762267804e+02,3.0705340409e+02,3.3871993269e+06,3.3934791607e+06
write,18,3.0763324189e+02,3.0595909595e+02,3.3870830135e+06,3.4056164428e+06
write,19,3.0762272787e+02,3.0593426800e+02,3.3871987782e+06,3.4058928240e+06
