access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,5.6267221999e+02,5.6266940022e+02,4.5882822679e+08,4.5883052617e+08
read,1,5.6267225504e+02,5.6266937804e+02,4.5882819821e+08,4.5883054425e+08
read,2,5.6267218804e+02,5.6266944504e+02,4.5882825284e+08,4.5883048962e+08
read,3,5.6267223597e+02,5.6266942000e+02,4.5882821376e+08,4.5883051003e+08
read,4,5.6267218614e+02,5.6266941500e+02,4.5882825439e+08,4.5883051412e+08
read,5,5.6267219400e+02,5.6266938996e+02,4.5882824798e+08,4.5883053453e+08
read,6,5.6267218781e+02,5.6266954780e+02,4.5882825303e+08,4.5883040582e+08
read,7,5.6267224002e+02,5.6266952300e+02,4.5882821045e+08,4.5883042604e+08
read,8,5.6267223310e+02,5.6266950989e+02,4.5882821609e+08,4.5883043674e+08
read,9,5.6267227077e+02,5.6266946101e+02,4.5882818537e+08,4.5883047659e+08
read,10,5.6267215204e+02,5.6266949892e+02,4.5882828219e+08,4.5883044568e+08
read,11,5.6267219782e+02,5.6266951299e+02,4.5882824487e+08,4.5883043421e+08
read,12,5.6267226601e+02,5.6266952705e+02,4.5882818926e+08,4.5883042274e+08
read,13,5.6267232704e+02,5.6266949701e+02,4.5882813949e+08,4.5883044723e+08
read,14,5.6267209411e+02,5.6266946411e+02,4.5882832944e+08,4.5883047406e+08
read,15,5.6267212200e+02,5.6266947889e+02,4.5882830669e+08,4.5883046201e+08
read,16,5.6267219901e+02,5.6266949701e+02,4.5882824389e+08,4.5883044723e+08
read,17,5.6267222905e+02,5.6266945100e+02,4.5882821940e+08,4.5883048476e+08
read,18,5.6267225099e+02,5.6266958714e+02,4.5882820151e+08,4.5883037374e+08
read,19,5.6267228103e+02,5.6266958594e+02,4.5882817701e+08,4.5883037472e+08
