access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.9998057199e+02,1.9997560716e+02,5.2104027789e+06,5.2105321385e+06
read,1,1.9998058701e+02,1.9997558379e+02,5.2104023876e+06,5.2105327473e+06
read,2,1.9998042703e+02,1.9997555304e+02,5.2104065557e+06,5.2105335486e+06
read,3,1.9998051596e+02,1.9997558522e+02,5.2104042387e+06,5.2105327100e+06
read,4,1.9998047209e+02,1.9997560382e+02,5.2104053817e+06,5.2105322254e+06
read,5,1.9998051095e+02,1.9997558188e+02,5.2104043692e+06,5.2105327970e+06
read,6,1.9998043799e+02,1.9997565699e+02,5.2104062700e+06,5.2105308401e+06
read,7,1.9998049617e+02,1.9997567892e+02,5.2104047543e+06,5.2105302686e+06
read,8,1.9998035812e+02,1.9997554493e+02,5.2104083510e+06,5.2105337599e+06
read,9,1.9998040199e+02,1.9997550797e+02,5.2104072080e+06,5.2105347227e+06
read,10,1.9998042703e+02,1.9997572589e+02,5.2104065557e+06,5.2105290448e+06
read,11,1.9998052502e+02,1.9997575593e+02,5.2104040027e+06,5.2105282621e+06
read,12,1.9998051500e+02,1.9997565794e+02,5.2104042636e+06,5.2105308153e+06
read,13,1.9998063016e+02,1.9997563195e+02,5.2104012632e+06,5.2105314924e+06
read,14,1.9998048520e+02,1.9997576880e+02,5.2104050400e+06,5.2105279266e+06
read,15,1.9998057079e+02,1.9997577500e+02,5.2104028100e+06,5.2105277651e+06
read,16,1.9998045707e+02,1.9997562003e+02,5.2104057730e+06,5.2105318030e+06
read,17,1.9998047590e+02,1.9997556615e+02,5.2104052823e+06,5.2105332070e+06
read,18,1.9998039508e+02,1.9997568202e+02,5.2104073881e+06,5.2105301878e+06
read,19,1.9998050308e+02,1.9997569013e+02,5.2104045741e+06,5.2105299766e+06
