access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,5.2794170713e+02,4.5224933887e+02,6.9754040460e+05,8.1428681117e+05
write,1,5.2794176507e+02,4.2936660910e+02,6.9754032805e+05,8.5768353709e+05
write,2,5.2794171405e+02,3.6310203004e+02,6.9754039547e+05,1.0142071416e+06
write,3,5.2794171596e+02,4.0553297496e+02,6.9754039295e+05,9.0809057399e+05
write,4,5.2794174600e+02,4.6118544602e+02,6.9754035325e+05,7.9850887571e+05
write,5,5.2794174409e+02,4.4678449488e+02,6.9754035577e+05,8.2424675928e+05
write,6,5.2836944103e+02,4.7583381224e+02,6.9697572078e+05,7.7392707817e+05
write,7,5.2794174290e+02,4.1378622007e+02,6.9754035735e+05,8.8997809529e+05
write,8,5.2794178796e+02,4.0532057595e+02,6.9754029781e+05,9.0856643814e+05
write,9,5.2794175982e+02,4.9883734298e+02,6.9754033498e+05,7.3823797914e+05
write,10,5.2794174910e+02,4.9281894302e+02,6.9754034916e+05,7.4725348368e+05
write,11,5.2794182801e+02,4.2440514803e+02,6.9754024489e+05,8.6771019086e+05
write,12,5.2794172597e+02,5.2573104215e+02,6.9754037971e+05,7.0047351683e+05
write,13,5.2794165993e+02,5.2122135997e+02,6.9754046697e+05,7.0653411445e+05
write,14,5.2794162488e+02,5.2793738103e+02,6.9754051328e+05,6.9754612049e+05
write,15,5.2794165301e+02,5.0539352512e+02,6.9754047611e+05,7.2866123861e+05
write,16,5.2794186807e+02,5.2587268209e+02,6.9754019197e+05,7.0028484943e+05
write,17,5.2794186807e+02,5.2703701305e+02,6.9754019197e+05,6.9873777909e+05
write,18,5.2794189787e+02,4.9949085379e+02,6.9754015259e+05,7.3727210260e+05
write,19,5.2794193482e+02,4.7900403500e+02,6.9754010377e+05,7.6880494755e+05
write,20,5.2794188404e+02,5.0488736391e+02,6.9754017086e+05,7.2939173828e+05
write,21,5.2794192910e+02,4.8988580179e+02,6.9754011133e+05,7.5172758764e+05
write,22,5.2794191909e+02,4.9264248419e+02,6.9754012456e+05,7.4752114123e+05
write,23,5.2794192290e+02,4.7737320900e+02,6.9754011952e+05,7.7143137708e+05
write,24,5.2794193888e+02,4.4499435616e+02,6.9754009841e+05,8.2756256772e+05
write,25,5.2794193697e+02,5.2750631499e+02,6.9754010093e+05,6.9811613915e+05
write,26,5.2843685293e+02,5.1725994205e+02,6.9688680863e+05,7.1194508227e+05
write,27,5.2794192410e+02,5.2256221294e+02,6.9754011794e+05,7.0472120425e+05
write,28,5.2794184804e+02,4.4687518120e+02,6.9754021843e+05,8.2407949131e+05
write,29,5.2794189596e+02,4.6912476492e+02,6.9754015511e+05,7.8499516448e+05
write,30,5.2794184208e+02,3.0007753015e+02,6.9754022631e+05,1.2272184186e+06
write,31,5.2794184399e+02,5.1898208404e+02,6.9754022379e+05,7.0958262978e+05
