access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,9.8024408102e+01,5.8925940037e+01,2.8413612743e+08,4.7266578513e+08
write,1,9.7806893826e+01,4.2836755991e+01,2.8476802220e+08,6.5019572719e+08
write,2,9.7759246826e+01,9.7077658892e+01,2.8490681563e+08,2.8690716309e+08
write,3,9.7760353088e+01,3.5260859013e+01,2.8490359161e+08,7.8989214931e+08
write,4,9.7759010792e+01,3.6164912939e+01,2.8490750353e+08,7.7014635038e+08
write,5,9.7759057999e+01,3.2457670212e+01,2.8490736595e+08,8.5811074949e+08
write,6,9.7758975983e+01,3.1220512152e+01,2.8490760497e+08,8.9211463209e+08
write,7,9.7758998156e+01,3.2706737995e+01,2.8490754035e+08,8.5157607940e+08
write,8,9.7759238005e+01,3.4394315958e+01,2.8490684134e+08,8.0979298283e+08
write,9,9.7759212017e+01,3.3365772009e+01,2.8490691708e+08,8.3475592007e+08
write,10,9.8038790941e+01,3.6460865021e+01,2.8409444307e+08,7.6389508851e+08
write,11,9.7760886908e+01,6.3258538961e+01,2.8490203591e+08,4.4029274418e+08
write,12,9.7760891914e+01,3.3280636787e+01,2.8490202132e+08,8.3689130980e+08
write,13,9.7816214085e+01,5.3192123890e+01,2.8474088854e+08,5.2361653710e+08
write,14,9.7760867119e+01,3.2565577030e+01,2.8490209358e+08,8.5526737899e+08
write,15,9.7764446020e+01,3.1741803885e+01,2.8489166405e+08,8.7746354345e+08
write,16,9.7760662079e+01,3.6607612133e+01,2.8490269112e+08,7.6083290029e+08
write,17,9.7814622879e+01,3.2163270950e+01,2.8474552058e+08,8.6596527309e+08
write,18,9.8025968075e+01,3.2669916868e+01,2.8413160573e+08,8.5253586118e+08
write,19,9.7760456085e+01,3.5527194977e+01,2.8490329145e+08,7.8397058170e+08
