access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.7621237087e+02,2.6764486003e+02,3.5851948675e+07,3.6999596192e+07
read,1,2.7621265507e+02,2.6764485502e+02,3.5851911787e+07,3.6999596884e+07
read,2,2.7621302080e+02,2.6764486003e+02,3.5851864316e+07,3.6999596192e+07
read,3,2.7621236706e+02,2.6764486313e+02,3.5851949170e+07,3.6999595764e+07
read,4,2.7621231794e+02,2.6764486885e+02,3.5851955545e+07,3.6999594973e+07
read,5,2.7621244097e+02,2.6764486003e+02,3.5851939577e+07,3.6999596192e+07
read,6,2.7621232200e+02,2.6764486194e+02,3.5851955019e+07,3.6999595929e+07
read,7,2.7621229005e+02,2.6764487696e+02,3.5851959166e+07,3.6999593852e+07
read,8,2.7621227980e+02,2.6764486599e+02,3.5851960497e+07,3.6999595368e+07
read,9,2.7621278286e+02,2.6764486480e+02,3.5851895200e+07,3.6999595533e+07
read,10,2.7621224594e+02,2.6764486599e+02,3.5851964891e+07,3.6999595368e+07
read,11,2.7621227193e+02,2.6764487505e+02,3.5851961518e+07,3.6999594116e+07
read,12,2.7621230888e+02,2.6764487290e+02,3.5851956721e+07,3.6999594412e+07
read,13,2.7621270084e+02,2.6764487004e+02,3.5851905846e+07,3.6999594808e+07
read,14,2.7621225786e+02,2.6764486885e+02,3.5851963344e+07,3.6999594973e+07
read,15,2.7621225405e+02,2.6764488316e+02,3.5851963839e+07,3.6999592995e+07
read,16,2.7621235108e+02,2.6764486098e+02,3.5851951244e+07,3.6999596060e+07
read,17,2.7621257496e+02,2.6764485693e+02,3.5851922185e+07,3.6999596621e+07
read,18,2.7621226597e+02,2.6764486384e+02,3.5851962292e+07,3.6999595665e+07
read,19,2.7621229792e+02,2.6764486599e+02,3.5851958145e+07,3.6999595368e+07
read,20,2.7621221304e+02,2.6764487100e+02,3.5851969162e+07,3.6999594676e+07
read,21,2.7621242404e+02,2.6764486814e+02,3.5851941774e+07,3.6999595072e+07
read,22,2.7621222901e+02,2.6764486980e+02,3.5851967088e+07,3.6999594841e+07
read,23,2.7621233892e+02,2.6764488316e+02,3.5851952822e+07,3.6999592995e+07
read,24,2.7621238399e+02,2.6764486814e+02,3.5851946973e+07,3.6999595072e+07
read,25,2.7621279597e+02,2.6764487505e+02,3.5851893498e+07,3.6999594116e+07
read,26,2.7621241093e+02,2.6764486885e+02,3.5851943476e+07,3.6999594973e+07
read,27,2.7621239495e+02,2.6764488006e+02,3.5851945550e+07,3.6999593424e+07
read,28,2.7621239901e+02,2.6764487410e+02,3.5851945024e+07,3.6999594248e+07
read,29,2.7621271396e+02,2.6764487195e+02,3.5851904144e+07,3.6999594544e+07
read,30,2.7621233201e+02,2.6764487004e+02,3.5851953720e+07,3.6999594808e+07
read,31,2.7621236086e+02,2.6764488697e+02,3.5851949975e+07,3.6999592468e+07
