access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,5.8682363987e+01,5.8678318024e+01,1.0203012546e+08,1.0203716060e+08
read,1,5.8682344198e+01,5.8678318024e+01,1.0203015987e+08,1.0203716060e+08
read,2,5.8682335854e+01,5.8678350925e+01,1.0203017438e+08,1.0203710339e+08
read,3,5.8682363987e+01,5.8678324938e+01,1.0203012546e+08,1.0203714858e+08
read,4,5.8682311058e+01,5.8678316116e+01,1.0203021749e+08,1.0203716392e+08
read,5,5.8682265043e+01,5.8678315878e+01,1.0203029749e+08,1.0203716433e+08
read,6,5.8682403088e+01,5.8678373814e+01,1.0203005748e+08,1.0203706359e+08
read,7,5.8682331085e+01,5.8678336859e+01,1.0203018267e+08,1.0203712785e+08
read,8,5.8682431936e+01,5.8678346872e+01,1.0203000732e+08,1.0203711044e+08
read,9,5.8682282209e+01,5.8678327084e+01,1.0203026765e+08,1.0203714485e+08
read,10,5.8682364941e+01,5.8678359985e+01,1.0203012380e+08,1.0203708763e+08
read,11,5.8682374001e+01,5.8678314924e+01,1.0203010805e+08,1.0203716599e+08
read,12,5.8682307005e+01,5.8678380966e+01,1.0203022454e+08,1.0203705115e+08
read,13,5.8682276964e+01,5.8678323984e+01,1.0203027677e+08,1.0203715024e+08
read,14,5.8682416201e+01,5.8678377151e+01,1.0203003468e+08,1.0203705778e+08
read,15,5.8682322025e+01,5.8678361893e+01,1.0203019842e+08,1.0203708432e+08
read,16,5.8682291031e+01,5.8678380013e+01,1.0203025231e+08,1.0203705281e+08
read,17,5.8682281017e+01,5.8678506851e+01,1.0203026972e+08,1.0203683225e+08
read,18,5.8682260036e+01,5.8678398132e+01,1.0203030620e+08,1.0203702130e+08
read,19,5.8682242155e+01,5.8678427219e+01,1.0203033729e+08,1.0203697072e+08
read,20,5.8682370186e+01,5.8678397179e+01,1.0203011468e+08,1.0203702296e+08
read,21,5.8682238817e+01,5.8678501129e+01,1.0203034309e+08,1.0203684220e+08
read,22,5.8682290792e+01,5.8678534031e+01,1.0203025272e+08,1.0203678498e+08
read,23,5.8682211161e+01,5.8678526878e+01,1.0203039118e+08,1.0203679742e+08
read,24,5.8682219028e+01,5.8678535938e+01,1.0203037750e+08,1.0203678167e+08
read,25,5.8682207108e+01,5.8678529024e+01,1.0203039823e+08,1.0203679369e+08
read,26,5.8682260036e+01,5.8678535938e+01,1.0203030620e+08,1.0203678167e+08
read,27,5.8682147980e+01,5.8678455114e+01,1.0203050103e+08,1.0203692221e+08
read,28,5.8682213068e+01,5.8678529978e+01,1.0203038786e+08,1.0203679203e+08
read,29,5.8682122946e+01,5.8678529978e+01,1.0203054456e+08,1.0203679203e+08
read,30,5.8682158947e+01,5.8678554058e+01,1.0203048196e+08,1.0203675016e+08
read,31,5.8682116032e+01,5.8678509235e+01,1.0203055658e+08,1.0203682810e+08
