access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,4.2179633141e+01,3.7217566967e+01,2.4029454173e+08,2.7233203140e+08
write,1,4.2181407928e+01,3.7882378101e+01,2.4028443131e+08,2.6755278111e+08
write,2,4.2179684877e+01,3.9062897921e+01,2.4029424699e+08,2.5946706864e+08
write,3,4.2179377079e+01,3.4955855131e+01,2.4029600051e+08,2.8995244367e+08
write,4,4.2179586887e+01,3.8532617092e+01,2.4029480524e+08,2.6303782045e+08
write,5,4.2179630995e+01,3.9528102160e+01,2.4029455396e+08,2.5641341381e+08
write,6,4.2179686069e+01,3.0130083084e+01,2.4029424020e+08,3.3639255450e+08
write,7,4.2179643869e+01,3.9397624016e+01,2.4029448061e+08,2.5726261086e+08
write,8,4.2179426193e+01,3.5141111135e+01,2.4029572070e+08,2.8842387985e+08
write,9,4.2179279089e+01,3.5451006889e+01,2.4029655876e+08,2.8590261618e+08
write,10,4.2179336071e+01,3.5992666960e+01,2.4029623413e+08,2.8160001667e+08
write,11,4.2179250002e+01,3.3010486841e+01,2.4029672447e+08,3.0703987084e+08
write,12,4.2179356098e+01,3.9684077024e+01,2.4029612004e+08,2.5540560285e+08
write,13,4.2179430962e+01,3.8442229986e+01,2.4029569354e+08,2.6365628684e+08
write,14,4.2179332018e+01,3.8346619129e+01,2.4029625722e+08,2.6431366953e+08
write,15,4.2179730177e+01,3.9290859938e+01,2.4029398893e+08,2.5796166417e+08
write,16,4.2179389000e+01,4.1134644985e+01,2.4029593259e+08,2.4639900550e+08
write,17,4.2179486036e+01,4.2142773151e+01,2.4029537978e+08,2.4050471429e+08
write,18,4.2179501057e+01,4.0079299212e+01,2.4029529421e+08,2.5288704681e+08
write,19,4.2179265022e+01,3.6555757046e+01,2.4029663890e+08,2.7726236399e+08
write,20,4.2179473162e+01,3.9581367970e+01,2.4029545313e+08,2.5606835074e+08
write,21,4.2179404974e+01,3.8420398951e+01,2.4029584159e+08,2.6380610022e+08
write,22,4.2179352999e+01,3.9001889229e+01,2.4029613769e+08,2.5987293991e+08
write,23,4.2179322004e+01,4.0625679016e+01,2.4029631427e+08,2.4948593750e+08
write,24,4.2179543972e+01,3.9906579018e+01,2.4029504972e+08,2.5398157060e+08
write,25,4.2179167032e+01,4.0072383881e+01,2.4029719715e+08,2.5293068778e+08
write,26,4.2179220915e+01,4.1402764082e+01,2.4029689018e+08,2.4480335651e+08
write,27,4.2179149866e+01,4.2047054052e+01,2.4029729495e+08,2.4105221744e+08
write,28,4.2179475069e+01,4.2127396107e+01,2.4029544226e+08,2.4059250162e+08
write,29,4.2179059982e+01,4.1923863888e+01,2.4029780702e+08,2.4176053150e+08
write,30,4.2179141998e+01,4.1182505846e+01,2.4029733977e+08,2.4611264924e+08
write,31,4.2179359913e+01,3.9534760952e+01,2.4029609830e+08,2.5637022640e+08
