access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.5115654945e+01,3.5110141993e+01,2.8863296532e+08,2.8867828612e+08
read,1,3.5115411043e+01,3.5110255957e+01,2.8863497009e+08,2.8867734911e+08
read,2,3.5115466118e+01,3.5110163927e+01,2.8863451739e+08,2.8867810578e+08
read,3,3.5115327120e+01,3.5110234976e+01,2.8863565990e+08,2.8867752161e+08
read,4,3.5115345001e+01,3.5110169888e+01,2.8863551293e+08,2.8867805677e+08
read,5,3.5115523100e+01,3.5110239029e+01,2.8863404903e+08,2.8867748829e+08
read,6,3.5115500212e+01,3.5110181093e+01,2.8863423716e+08,2.8867796464e+08
read,7,3.5115644932e+01,3.5110220909e+01,2.8863304763e+08,2.8867763727e+08
read,8,3.5115616083e+01,3.5110171080e+01,2.8863328475e+08,2.8867804697e+08
read,9,3.5115330935e+01,3.5110235929e+01,2.8863562855e+08,2.8867751377e+08
read,10,3.5115319014e+01,3.5110172987e+01,2.8863572654e+08,2.8867803129e+08
read,11,3.5115552902e+01,3.5110167027e+01,2.8863380406e+08,2.8867808029e+08
read,12,3.5115390062e+01,3.5110175133e+01,2.8863514254e+08,2.8867801364e+08
read,13,3.5115503073e+01,3.5110169888e+01,2.8863421364e+08,2.8867805677e+08
read,14,3.5115418911e+01,3.5110197783e+01,2.8863490542e+08,2.8867782742e+08
read,15,3.5115418911e+01,3.5110183954e+01,2.8863490542e+08,2.8867794111e+08
read,16,3.5115417957e+01,3.5110275984e+01,2.8863491325e+08,2.8867718444e+08
read,17,3.5115396023e+01,3.5110300064e+01,2.8863509355e+08,2.8867698645e+08
read,18,3.5115412951e+01,3.5110284805e+01,2.8863495441e+08,2.8867711191e+08
read,19,3.5115395069e+01,3.5110311985e+01,2.8863510139e+08,2.8867688844e+08
read,20,3.5115423918e+01,3.5110291958e+01,2.8863486426e+08,2.8867705310e+08
read,21,3.5115410805e+01,3.5110337973e+01,2.8863497205e+08,2.8867667477e+08
read,22,3.5115417004e+01,3.5110385895e+01,2.8863492109e+08,2.8867628076e+08
read,23,3.5115393162e+01,3.5110320091e+01,2.8863511706e+08,2.8867682179e+08
read,24,3.5115412951e+01,3.5110323906e+01,2.8863495441e+08,2.8867679043e+08
read,25,3.5115406990e+01,3.5110321045e+01,2.8863500340e+08,2.8867681395e+08
read,26,3.5115389824e+01,3.5110398054e+01,2.8863514450e+08,2.8867618078e+08
read,27,3.5115400076e+01,3.5110378027e+01,2.8863506023e+08,2.8867634544e+08
read,28,3.5115404844e+01,3.5110388041e+01,2.8863502104e+08,2.8867626311e+08
read,29,3.5115347147e+01,3.5110348940e+01,2.8863549529e+08,2.8867658460e+08
read,30,3.5115343809e+01,3.5110382080e+01,2.8863552272e+08,2.8867631212e+08
read,31,3.5115536928e+01,3.5110346079e+01,2.8863393536e+08,2.8867660812e+08
