access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.4178994918e+02,3.3356269813e+02,2.7199965471e+07,2.7870846675e+07
read,1,3.4179007411e+02,3.3356271601e+02,2.7199955529e+07,2.7870845181e+07
read,2,3.4178992009e+02,3.3356269503e+02,2.7199967786e+07,2.7870846934e+07
read,3,3.4179011917e+02,3.3356272101e+02,2.7199951943e+07,2.7870844763e+07
read,4,3.4179000187e+02,3.3356270289e+02,2.7199961278e+07,2.7870846277e+07
read,5,3.4179003692e+02,3.3356272197e+02,2.7199958489e+07,2.7870844683e+07
read,6,3.4179031610e+02,3.3356270099e+02,2.7199936271e+07,2.7870846436e+07
read,7,3.4179034519e+02,3.3356272602e+02,2.7199933956e+07,2.7870844344e+07
read,8,3.4178997684e+02,3.3356270409e+02,2.7199963270e+07,2.7870846177e+07
read,9,3.4179035282e+02,3.3356272006e+02,2.7199933349e+07,2.7870844842e+07
read,10,3.4179008317e+02,3.3356270695e+02,2.7199954808e+07,2.7870845938e+07
read,11,3.4178998184e+02,3.3356272602e+02,2.7199962872e+07,2.7870844344e+07
read,12,3.4179005384e+02,3.3356271100e+02,2.7199957142e+07,2.7870845599e+07
read,13,3.4178998780e+02,3.3356272602e+02,2.7199962397e+07,2.7870844344e+07
read,14,3.4178996205e+02,3.3356270814e+02,2.7199964446e+07,2.7870845838e+07
read,15,3.4178999519e+02,3.3356273103e+02,2.7199961809e+07,2.7870843926e+07
read,16,3.4179009008e+02,3.3356269503e+02,2.7199954258e+07,2.7870846934e+07
read,17,3.4179000807e+02,3.3356272101e+02,2.7199960785e+07,2.7870844763e+07
read,18,3.4178992701e+02,3.3356269908e+02,2.7199967236e+07,2.7870846595e+07
read,19,3.4178990006e+02,3.3356272411e+02,2.7199969380e+07,2.7870844504e+07
read,20,3.4179006600e+02,3.3356270599e+02,2.7199956174e+07,2.7870846018e+07
read,21,3.4179002500e+02,3.3356272602e+02,2.7199959437e+07,2.7870844344e+07
read,22,3.4178991199e+02,3.3356270194e+02,2.7199968431e+07,2.7870846356e+07
read,23,3.4178989196e+02,3.3356272984e+02,2.7199970025e+07,2.7870844026e+07
read,24,3.4179011202e+02,3.3356270695e+02,2.7199952512e+07,2.7870845938e+07
read,25,3.4179001117e+02,3.3356272507e+02,2.7199960538e+07,2.7870844424e+07
read,26,3.4179006195e+02,3.3356270885e+02,2.7199956497e+07,2.7870845779e+07
read,27,3.4179013014e+02,3.3356272984e+02,2.7199951070e+07,2.7870844026e+07
read,28,3.4178989410e+02,3.3356271219e+02,2.7199969854e+07,2.7870845500e+07
read,29,3.4179012609e+02,3.3356272697e+02,2.7199951393e+07,2.7870844265e+07
read,30,3.4178986716e+02,3.3356270885e+02,2.7199971998e+07,2.7870845779e+07
read,31,3.4178986502e+02,3.3356273484e+02,2.7199972169e+07,2.7870843607e+07
