access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.0241125512e+02,3.0111972690e+02,3.0741828085e+07,3.0873682411e+07
write,1,3.0241106915e+02,3.0218701196e+02,3.0741846990e+07,3.0764640597e+07
write,2,3.0241092610e+02,3.0154120708e+02,3.0741861532e+07,3.0830528624e+07
write,3,3.0241158700e+02,3.0148114109e+02,3.0741794348e+07,3.0836671184e+07
write,4,3.0241090107e+02,3.0218097401e+02,3.0741864077e+07,3.0765255313e+07
write,5,3.0241110492e+02,3.0207841206e+02,3.0741843354e+07,3.0775700762e+07
write,6,3.0241111302e+02,3.0170097494e+02,3.0741842530e+07,3.0814202101e+07
write,7,3.0241322398e+02,3.0201181817e+02,3.0741627941e+07,3.0782486832e+07
write,8,3.0241126204e+02,3.0157044911e+02,3.0741827382e+07,3.0827539115e+07
write,9,3.0241086698e+02,3.0159708381e+02,3.0741867543e+07,3.0824816668e+07
write,10,3.0241060686e+02,3.0212146091e+02,3.0741893985e+07,3.0771315576e+07
write,11,3.0241121101e+02,3.0213860703e+02,3.0741832569e+07,3.0769569330e+07
write,12,3.0241073394e+02,3.0196829200e+02,3.0741881067e+07,3.0786923867e+07
write,13,3.0241145110e+02,3.0198820519e+02,3.0741808163e+07,3.0784893768e+07
write,14,3.0241108203e+02,3.0128915000e+02,3.0741845681e+07,3.0856321298e+07
write,15,3.0241120315e+02,3.0201359701e+02,3.0741833369e+07,3.0782305525e+07
write,16,3.0241087103e+02,3.0206016803e+02,3.0741867131e+07,3.0777559573e+07
write,17,3.0241064095e+02,3.0164067888e+02,3.0741890519e+07,3.0820361665e+07
write,18,3.0241096807e+02,3.0163152504e+02,3.0741857266e+07,3.0821296994e+07
write,19,3.0241127300e+02,3.0199856091e+02,3.0741826268e+07,3.0783838135e+07
write,20,3.0241100407e+02,3.0216549802e+02,3.0741853606e+07,3.0766831015e+07
write,21,3.0241052699e+02,3.0203279805e+02,3.0741902104e+07,3.0780348611e+07
write,22,3.0241051698e+02,3.0206820917e+02,3.0741903122e+07,3.0776740265e+07
write,23,3.0241144085e+02,3.0136197495e+02,3.0741809205e+07,3.0848864783e+07
write,24,3.0241083598e+02,3.0216942787e+02,3.0741870693e+07,3.0766430878e+07
write,25,3.0241121697e+02,3.0223690796e+02,3.0741831963e+07,3.0759561692e+07
write,26,3.0241095805e+02,3.0219738197e+02,3.0741858284e+07,3.0763584897e+07
write,27,3.0241156912e+02,3.0201667309e+02,3.0741796166e+07,3.0781992004e+07
write,28,3.0241102314e+02,3.0214277005e+02,3.0741851668e+07,3.0769145376e+07
write,29,3.0241147900e+02,3.0204831600e+02,3.0741805327e+07,3.0778767248e+07
write,30,3.0241045213e+02,3.0215024710e+02,3.0741909714e+07,3.0768383959e+07
write,31,3.0240842485e+02,3.0217340899e+02,3.0742115801e+07,3.0766025532e+07
