access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.1440539002e+02,3.0153322911e+02,2.3854655874e+07,2.4872987982e+07
write,1,3.1440473795e+02,3.1440285492e+02,2.3854705349e+07,2.3854848220e+07
