access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.7462552071e+01,2.7388287067e+01,1.1810817843e+06,1.1842843592e+06
read,1,2.7462567091e+01,2.7388326883e+01,1.1810811383e+06,1.1842826376e+06
read,2,2.7462521076e+01,2.7388289928e+01,1.1810831172e+06,1.1842842355e+06
read,3,2.7462470055e+01,2.7388296843e+01,1.1810853115e+06,1.1842839365e+06
read,4,2.7462493181e+01,2.7388265133e+01,1.1810843169e+06,1.1842853077e+06
read,5,2.7462525129e+01,2.7388310909e+01,1.1810829429e+06,1.1842833283e+06
read,6,2.7462527037e+01,2.7388309956e+01,1.1810828609e+06,1.1842833695e+06
read,7,2.7462542057e+01,2.7388351917e+01,1.1810822149e+06,1.1842815551e+06
read,8,2.7462603092e+01,2.7388321877e+01,1.1810795900e+06,1.1842828541e+06
read,9,2.7462524891e+01,2.7388375044e+01,1.1810829532e+06,1.1842805551e+06
read,10,2.7462489128e+01,2.7388309002e+01,1.1810844912e+06,1.1842834108e+06
read,11,2.7462509155e+01,2.7388360023e+01,1.1810836299e+06,1.1842812046e+06
read,12,2.7462524891e+01,2.7388298988e+01,1.1810829532e+06,1.1842838438e+06
read,13,2.7462585926e+01,2.7388375044e+01,1.1810803282e+06,1.1842805551e+06
read,14,2.7462584972e+01,2.7388290167e+01,1.1810803693e+06,1.1842842252e+06
read,15,2.7462515116e+01,2.7388333797e+01,1.1810833736e+06,1.1842823386e+06
read,16,2.7462682962e+01,2.7388378143e+01,1.1810761550e+06,1.1842804211e+06
read,17,2.7462660789e+01,2.7388406038e+01,1.1810771086e+06,1.1842792149e+06
read,18,2.7462681055e+01,2.7388559103e+01,1.1810762371e+06,1.1842725964e+06
read,19,2.7462640047e+01,2.7388436079e+01,1.1810780007e+06,1.1842779159e+06
read,20,2.7462682009e+01,2.7388403177e+01,1.1810761960e+06,1.1842793386e+06
read,21,2.7462656975e+01,2.7388422966e+01,1.1810772727e+06,1.1842784829e+06
read,22,2.7462651968e+01,2.7388437033e+01,1.1810774880e+06,1.1842778747e+06
read,23,2.7462640047e+01,2.7388597012e+01,1.1810780007e+06,1.1842709572e+06
read,24,2.7462666035e+01,2.7388592958e+01,1.1810768830e+06,1.1842711325e+06
read,25,2.7462635040e+01,2.7388445854e+01,1.1810782160e+06,1.1842774932e+06
read,26,2.7462699175e+01,2.7388578892e+01,1.1810754578e+06,1.1842717407e+06
read,27,2.7462601900e+01,2.7388602972e+01,1.1810796413e+06,1.1842706995e+06
read,28,2.7462666035e+01,2.7388593912e+01,1.1810768830e+06,1.1842710912e+06
read,29,2.7462666035e+01,2.7388642073e+01,1.1810768830e+06,1.1842690088e+06
read,30,2.7462696075e+01,2.7388604879e+01,1.1810755911e+06,1.1842706170e+06
read,31,2.7462671995e+01,2.7388607979e+01,1.1810766267e+06,1.1842704830e+06
