access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,6.1322803020e+01,6.1243561983e+01,5.2893081207e+05,5.2961517831e+05
write,1,6.1322727203e+01,6.1243781090e+01,5.2893146602e+05,5.2961328355e+05
write,2,6.1322762966e+01,6.1243564129e+01,5.2893115755e+05,5.2961515975e+05
write,3,6.1322757959e+01,6.1243559122e+01,5.2893120074e+05,5.2961520305e+05
write,4,6.1322759867e+01,6.1243733883e+01,5.2893118429e+05,5.2961369178e+05
write,5,6.1322715044e+01,6.1243727922e+01,5.2893157090e+05,5.2961374332e+05
write,6,6.1322772026e+01,6.1243602991e+01,5.2893107941e+05,5.2961482369e+05
write,7,6.1322793961e+01,6.1243725061e+01,5.2893089021e+05,5.2961376806e+05
write,8,6.1322754145e+01,6.1243659019e+01,5.2893123364e+05,5.2961433917e+05
write,9,6.1322772026e+01,6.1243596077e+01,5.2893107941e+05,5.2961488348e+05
write,10,6.1322745085e+01,6.1243709087e+01,5.2893131179e+05,5.2961390620e+05
write,11,6.1322735071e+01,6.1243626118e+01,5.2893139816e+05,5.2961462369e+05
write,12,6.1374148130e+01,6.1243725061e+01,5.2848831288e+05,5.2961376806e+05
write,13,6.1322741032e+01,6.1243720055e+01,5.2893134675e+05,5.2961381136e+05
write,14,6.1322761059e+01,6.1243764877e+01,5.2893117400e+05,5.2961342375e+05
write,15,6.1322763920e+01,6.1243726969e+01,5.2893114933e+05,5.2961375157e+05
write,16,6.1322630167e+01,6.1243376017e+01,5.2893230300e+05,5.2961678649e+05
write,17,6.1322607040e+01,6.1243376970e+01,5.2893250247e+05,5.2961677825e+05
write,18,6.1322649956e+01,6.1243422985e+01,5.2893213231e+05,5.2961638032e+05
write,19,6.1322587967e+01,6.1243345976e+01,5.2893266699e+05,5.2961704628e+05
write,20,6.1322713137e+01,6.1243403912e+01,5.2893158735e+05,5.2961654527e+05
write,21,6.1322625875e+01,6.1243450880e+01,5.2893234001e+05,5.2961613910e+05
write,22,6.1322700024e+01,6.1243500948e+01,5.2893170045e+05,5.2961570612e+05
write,23,6.1322664976e+01,6.1243443966e+01,5.2893200275e+05,5.2961619889e+05
write,24,6.1322697163e+01,6.1243415117e+01,5.2893172513e+05,5.2961644836e+05
write,25,6.1322623968e+01,6.1243432999e+01,5.2893235646e+05,5.2961629373e+05
write,26,6.1322673082e+01,6.1243424892e+01,5.2893193283e+05,5.2961636383e+05
write,27,6.1322683096e+01,6.1243464947e+01,5.2893184646e+05,5.2961601745e+05
write,28,6.1357264042e+01,6.1243435860e+01,5.2863374054e+05,5.2961626899e+05
write,29,6.1322597027e+01,6.1243415833e+01,5.2893258884e+05,5.2961644218e+05
write,30,6.1322664976e+01,6.1243448019e+01,5.2893200275e+05,5.2961616384e+05
write,31,6.1322660923e+01,6.1243475914e+01,5.2893203771e+05,5.2961592261e+05
