access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.7578866911e+02,1.7574109793e+02,1.2498836991e+06,1.2502220288e+06
read,1,1.7578867698e+02,1.7574105382e+02,1.2498836431e+06,1.2502223426e+06
read,2,1.7578871703e+02,1.7574106884e+02,1.2498833583e+06,1.2502222358e+06
read,3,1.7578863716e+02,1.7574108100e+02,1.2498839262e+06,1.2502221493e+06
read,4,1.7578867102e+02,1.7574107289e+02,1.2498836855e+06,1.2502222069e+06
read,5,1.7578866100e+02,1.7574110985e+02,1.2498837567e+06,1.2502219440e+06
read,6,1.7578864288e+02,1.7574105597e+02,1.2498838855e+06,1.2502223273e+06
read,7,1.7578864312e+02,1.7574106312e+02,1.2498838838e+06,1.2502222765e+06
read,8,1.7578885984e+02,1.7574106789e+02,1.2498823429e+06,1.2502222425e+06
read,9,1.7578864312e+02,1.7574115610e+02,1.2498838838e+06,1.2502216150e+06
read,10,1.7578869200e+02,1.7574106598e+02,1.2498835363e+06,1.2502222561e+06
read,11,1.7578869104e+02,1.7574114299e+02,1.2498835431e+06,1.2502217083e+06
read,12,1.7578873205e+02,1.7574114799e+02,1.2498832515e+06,1.2502216727e+06
read,13,1.7578872395e+02,1.7574108911e+02,1.2498833092e+06,1.2502220916e+06
read,14,1.7578865290e+02,1.7574113703e+02,1.2498838143e+06,1.2502217507e+06
read,15,1.7578864312e+02,1.7574107003e+02,1.2498838838e+06,1.2502222273e+06
read,16,1.7578877878e+02,1.7574120188e+02,1.2498829193e+06,1.2502212893e+06
read,17,1.7578872108e+02,1.7574127293e+02,1.2498833295e+06,1.2502207839e+06
read,18,1.7578878689e+02,1.7574133897e+02,1.2498828616e+06,1.2502203141e+06
read,19,1.7578880000e+02,1.7574135494e+02,1.2498827684e+06,1.2502202004e+06
read,20,1.7578881907e+02,1.7574125791e+02,1.2498826328e+06,1.2502208907e+06
read,21,1.7578876686e+02,1.7574133396e+02,1.2498830040e+06,1.2502203497e+06
read,22,1.7578878093e+02,1.7574133396e+02,1.2498829040e+06,1.2502203497e+06
read,23,1.7578870201e+02,1.7574129796e+02,1.2498834651e+06,1.2502206058e+06
read,24,1.7578900003e+02,1.7574140310e+02,1.2498813461e+06,1.2502198578e+06
read,25,1.7578880405e+02,1.7574127603e+02,1.2498827396e+06,1.2502207618e+06
read,26,1.7578881502e+02,1.7574137592e+02,1.2498826616e+06,1.2502200512e+06
read,27,1.7578873301e+02,1.7574120498e+02,1.2498832448e+06,1.2502212673e+06
read,28,1.7578880286e+02,1.7574137712e+02,1.2498827481e+06,1.2502200427e+06
read,29,1.7578878713e+02,1.7574137187e+02,1.2498828599e+06,1.2502200800e+06
read,30,1.7578882790e+02,1.7574134898e+02,1.2498825701e+06,1.2502202428e+06
read,31,1.7578874302e+02,1.7574130893e+02,1.2498831736e+06,1.2502205278e+06
