access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.9195644300e+03,1.9195272360e+03,1.3751480186e+07,1.3751746643e+07
read,1,1.9195644112e+03,1.9195272791e+03,1.3751480320e+07,1.3751746334e+07
read,2,1.9195643911e+03,1.9195272441e+03,1.3751480464e+07,1.3751746585e+07
read,3,1.9195644131e+03,1.9195272331e+03,1.3751480307e+07,1.3751746664e+07
read,4,1.9195644610e+03,1.9195272291e+03,1.3751479964e+07,1.3751746693e+07
read,5,1.9195644240e+03,1.9195272899e+03,1.3751480228e+07,1.3751746257e+07
read,6,1.9195644801e+03,1.9195272410e+03,1.3751479827e+07,1.3751746607e+07
read,7,1.9195644300e+03,1.9195272660e+03,1.3751480186e+07,1.3751746428e+07
read,8,1.9195644619e+03,1.9195272560e+03,1.3751479957e+07,1.3751746500e+07
read,9,1.9195644901e+03,1.9195273170e+03,1.3751479755e+07,1.3751746062e+07
read,10,1.9195643752e+03,1.9195272350e+03,1.3751480578e+07,1.3751746650e+07
read,11,1.9195644870e+03,1.9195272949e+03,1.3751479777e+07,1.3751746221e+07
read,12,1.9195644679e+03,1.9195272729e+03,1.3751479914e+07,1.3751746378e+07
read,13,1.9195645010e+03,1.9195273221e+03,1.3751479677e+07,1.3751746027e+07
read,14,1.9195645359e+03,1.9195272791e+03,1.3751479427e+07,1.3751746334e+07
read,15,1.9195644660e+03,1.9195272598e+03,1.3751479928e+07,1.3751746472e+07
read,16,1.9195642991e+03,1.9195273452e+03,1.3751481123e+07,1.3751745861e+07
read,17,1.9195643160e+03,1.9195274022e+03,1.3751481002e+07,1.3751745453e+07
read,18,1.9195642979e+03,1.9195274930e+03,1.3751481132e+07,1.3751744802e+07
read,19,1.9195643120e+03,1.9195274911e+03,1.3751481031e+07,1.3751744816e+07
read,20,1.9195643370e+03,1.9195273569e+03,1.3751480852e+07,1.3751745777e+07
read,21,1.9195643141e+03,1.9195274959e+03,1.3751481016e+07,1.3751744781e+07
read,22,1.9195643189e+03,1.9195274570e+03,1.3751480981e+07,1.3751745060e+07
read,23,1.9195643060e+03,1.9195274909e+03,1.3751481074e+07,1.3751744817e+07
read,24,1.9195643289e+03,1.9195275209e+03,1.3751480910e+07,1.3751744602e+07
read,25,1.9195643098e+03,1.9195274801e+03,1.3751481046e+07,1.3751744894e+07
read,26,1.9195642998e+03,1.9195275130e+03,1.3751481118e+07,1.3751744658e+07
read,27,1.9195643141e+03,1.9195274019e+03,1.3751481016e+07,1.3751745454e+07
read,28,1.9195643139e+03,1.9195274951e+03,1.3751481017e+07,1.3751744787e+07
read,29,1.9195643001e+03,1.9195275660e+03,1.3751481116e+07,1.3751744279e+07
read,30,1.9195643361e+03,1.9195275369e+03,1.3751480858e+07,1.3751744488e+07
read,31,1.9195643358e+03,1.9195275161e+03,1.3751480860e+07,1.3751744636e+07
