access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.6325654984e+01,3.2941296101e+01,2.4022277027e+08,2.6490303980e+08
write,1,3.6325658083e+01,3.0160661936e+01,2.4022274977e+08,2.8932552908e+08
write,2,3.6324357986e+01,3.6094712973e+01,2.4023134766e+08,2.4175976904e+08
write,3,3.6325659990e+01,3.0174132824e+01,2.4022273716e+08,2.8919636309e+08
write,4,3.6324813843e+01,3.6279138088e+01,2.4022833289e+08,2.4053078248e+08
write,5,3.6325140953e+01,3.4135250092e+01,2.4022616962e+08,2.5563748467e+08
write,6,3.6325489998e+01,3.0797709942e+01,2.4022386133e+08,2.8334085516e+08
write,7,3.6325088024e+01,3.5936631918e+01,2.4022651965e+08,2.4282324209e+08
write,8,3.6325037003e+01,3.5688369036e+01,2.4022685707e+08,2.4451241981e+08
write,9,3.6325661898e+01,3.2850634813e+01,2.4022272455e+08,2.6563412006e+08
write,10,3.6324868917e+01,3.5341093063e+01,2.4022796866e+08,2.4691509842e+08
write,11,3.6325666904e+01,3.4120503902e+01,2.4022269144e+08,2.5574796600e+08
write,12,3.6325394869e+01,3.4662626982e+01,2.4022449043e+08,2.5174807081e+08
write,13,3.6325587988e+01,3.5542115927e+01,2.4022321331e+08,2.4551856986e+08
write,14,3.6325297832e+01,3.5761739969e+01,2.4022513214e+08,2.4401076344e+08
write,15,3.6325390100e+01,3.4994843006e+01,2.4022452196e+08,2.4935815458e+08
