access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.1388350511e+02,3.1384232306e+02,4.5326653525e+08,4.5332601238e+08
read,1,3.1388354301e+02,3.1384233809e+02,4.5326648051e+08,4.5332599069e+08
read,2,3.1388352609e+02,3.1384232306e+02,4.5326650495e+08,4.5332601238e+08
read,3,3.1388350701e+02,3.1384233904e+02,4.5326653250e+08,4.5332598931e+08
read,4,3.1388351297e+02,3.1384229207e+02,4.5326652389e+08,4.5332605715e+08
read,5,3.1388351107e+02,3.1384230399e+02,4.5326652664e+08,4.5332603993e+08
read,6,3.1388344598e+02,3.1384229183e+02,4.5326662064e+08,4.5332605750e+08
read,7,3.1388344097e+02,3.1384230590e+02,4.5326662787e+08,4.5332603718e+08
read,8,3.1388343787e+02,3.1384237289e+02,4.5326663234e+08,4.5332594041e+08
read,9,3.1388344407e+02,3.1384239507e+02,4.5326662339e+08,4.5332590838e+08
read,10,3.1388344407e+02,3.1384238100e+02,4.5326662339e+08,4.5332592870e+08
read,11,3.1388341999e+02,3.1384240603e+02,4.5326665816e+08,4.5332589254e+08
read,12,3.1388343215e+02,3.1384238505e+02,4.5326664060e+08,4.5332592284e+08
read,13,3.1388344312e+02,3.1384240413e+02,4.5326662477e+08,4.5332589529e+08
read,14,3.1388347101e+02,3.1384238005e+02,4.5326658449e+08,4.5332593008e+08
read,15,3.1388348103e+02,3.1384239292e+02,4.5326657002e+08,4.5332591148e+08
