rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,156752,,,,,,,,,,,,,,,,,3.6621149972e+03,8.5607360840e+01,,,1.0271471427e+01,1.9471406937e-01
0,,,,,,,,,,,,,,,,,,1.8330437338e+03,8.5514599085e+01
1,,,,,,,,,,,,,,,,,,1.8310583298e+03,8.5607321978e+01
