access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.5267628884e+02,2.4363048100e+02,8.6840365894e+07,9.0064680271e+07
read,1,2.5267633319e+02,2.4363047290e+02,8.6840350654e+07,9.0064683268e+07
read,2,2.5267624211e+02,2.4363047409e+02,8.6840381955e+07,9.0064682827e+07
read,3,2.5267632318e+02,2.4363048697e+02,8.6840354095e+07,9.0064678068e+07
read,4,2.5267624998e+02,2.4363046002e+02,8.6840379251e+07,9.0064688027e+07
read,5,2.5267626810e+02,2.4363046598e+02,8.6840373023e+07,9.0064685824e+07
read,6,2.5267611194e+02,2.4363045883e+02,8.6840426694e+07,9.0064688468e+07
read,7,2.5267622304e+02,2.4363046598e+02,8.6840388510e+07,9.0064685824e+07
read,8,2.5267609692e+02,2.4363047099e+02,8.6840431856e+07,9.0064683973e+07
read,9,2.5267617083e+02,2.4363048887e+02,8.6840406455e+07,9.0064677363e+07
read,10,2.5267612410e+02,2.4363048816e+02,8.6840422515e+07,9.0064677627e+07
read,11,2.5267618608e+02,2.4363049698e+02,8.6840401211e+07,9.0064674366e+07
read,12,2.5267600298e+02,2.4363046694e+02,8.6840464141e+07,9.0064685471e+07
read,13,2.5267601514e+02,2.4363047695e+02,8.6840459962e+07,9.0064681770e+07
read,14,2.5267599988e+02,2.4363047194e+02,8.6840465206e+07,9.0064683620e+07
read,15,2.5267621803e+02,2.4363047886e+02,8.6840390231e+07,9.0064681064e+07
