access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.3814774940e+03,5.0786737013e+02,4.3662682625e+04,2.0474183245e+05
write,1,2.3814786482e+03,1.8213696280e+03,4.3662661464e+04,5.7089837452e+04
write,2,2.3814774659e+03,1.3248297112e+03,4.3662683141e+04,7.8486838815e+04
write,3,2.3814776132e+03,1.4631013842e+03,4.3662680440e+04,7.1069371628e+04
write,4,2.3814776399e+03,1.9586881409e+03,4.3662679950e+04,5.3087417966e+04
write,5,2.3814777110e+03,1.5787595651e+03,4.3662678648e+04,6.5862908006e+04
write,6,2.3814775429e+03,2.0370803199e+03,4.3662681729e+04,5.1044475265e+04
write,7,2.3814776978e+03,2.3298410709e+03,4.3662678888e+04,4.4630381574e+04
write,8,2.3814774830e+03,2.0062928610e+03,4.3662682826e+04,5.1827775507e+04
write,9,2.3814775109e+03,2.3728094540e+03,4.3662682315e+04,4.3822185480e+04
write,10,2.3814774330e+03,2.3814726741e+03,4.3662683744e+04,4.3662770994e+04
write,11,2.3814775188e+03,2.2937857780e+03,4.3662682171e+04,4.5331912420e+04
write,12,2.3814775999e+03,1.8094547870e+03,4.3662680685e+04,5.7465760817e+04
write,13,2.3814776678e+03,1.1583697460e+03,4.3662679439e+04,8.9765548834e+04
write,14,2.3814775629e+03,6.3703331518e+02,4.3662681362e+04,1.6322803458e+05
write,15,2.3814776568e+03,1.3777677422e+03,4.3662679640e+04,7.5471135532e+04
