access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.2918063879e+01,3.2217879057e+01,3.1588035184e+06,3.2274531733e+06
read,1,3.2918112040e+01,3.2217841148e+01,3.1587988969e+06,3.2274569708e+06
read,2,3.2917968035e+01,3.2217853069e+01,3.1588127156e+06,3.2274557767e+06
read,3,3.2918165922e+01,3.2217861891e+01,3.1587937264e+06,3.2274548930e+06
read,4,3.2918145895e+01,3.2217850924e+01,3.1587956482e+06,3.2274559916e+06
read,5,3.2917956114e+01,3.2217838049e+01,3.1588138595e+06,3.2274572813e+06
read,6,3.2918199062e+01,3.2217849016e+01,3.1587905463e+06,3.2274561827e+06
read,7,3.2918264151e+01,3.2217829943e+01,3.1587843005e+06,3.2274580934e+06
read,8,3.2918169975e+01,3.2217863083e+01,3.1587933375e+06,3.2274547735e+06
read,9,3.2918097019e+01,3.2217861891e+01,3.1588003383e+06,3.2274548930e+06
read,10,3.2918229103e+01,3.2217872143e+01,3.1587876636e+06,3.2274538660e+06
read,11,3.2918214083e+01,3.2217855930e+01,3.1587891050e+06,3.2274554901e+06
read,12,3.2918052912e+01,3.2217849970e+01,3.1588045708e+06,3.2274560871e+06
read,13,3.2917973995e+01,3.2217841864e+01,3.1588121436e+06,3.2274568992e+06
read,14,3.2917685032e+01,3.2217854977e+01,3.1588398728e+06,3.2274555856e+06
read,15,3.2917987108e+01,3.2217835903e+01,3.1588108853e+06,3.2274574963e+06
