access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.9895309925e+01,3.9892920971e+01,1.1877101366e+06,1.1877812616e+06
read,1,3.9895449877e+01,3.9892880917e+01,1.1877059701e+06,1.1877824542e+06
read,2,3.9895316124e+01,3.9892920971e+01,1.1877099520e+06,1.1877812616e+06
read,3,3.9895405054e+01,3.9892935991e+01,1.1877073045e+06,1.1877808144e+06
read,4,3.9895280838e+01,3.9892917871e+01,1.1877110025e+06,1.1877813539e+06
read,5,3.9895370960e+01,3.9892921925e+01,1.1877083195e+06,1.1877812332e+06
read,6,3.9895406008e+01,3.9892938137e+01,1.1877072761e+06,1.1877807505e+06
read,7,3.9895426989e+01,3.9892909050e+01,1.1877066515e+06,1.1877816165e+06
read,8,3.9895365953e+01,3.9892910957e+01,1.1877084686e+06,1.1877815598e+06
read,9,3.9895401955e+01,3.9892904043e+01,1.1877073968e+06,1.1877817656e+06
read,10,3.9895375013e+01,3.9892952919e+01,1.1877081989e+06,1.1877803104e+06
read,11,3.9895368099e+01,3.9892956972e+01,1.1877084047e+06,1.1877801897e+06
read,12,3.9895285130e+01,3.9892966032e+01,1.1877108748e+06,1.1877799199e+06
read,13,3.9895345926e+01,3.9892915010e+01,1.1877090648e+06,1.1877814391e+06
read,14,3.9895380020e+01,3.9892981052e+01,1.1877080498e+06,1.1877794727e+06
read,15,3.9895414114e+01,3.9892928839e+01,1.1877070348e+06,1.1877810273e+06
read,16,3.9895337105e+01,3.9892977953e+01,1.1877093274e+06,1.1877795650e+06
read,17,3.9895343781e+01,3.9893015146e+01,1.1877091287e+06,1.1877784576e+06
read,18,3.9895329952e+01,3.9893004179e+01,1.1877095404e+06,1.1877787842e+06
read,19,3.9895344019e+01,3.9893144131e+01,1.1877091216e+06,1.1877746172e+06
read,20,3.9895332813e+01,3.9893141031e+01,1.1877094552e+06,1.1877747095e+06
read,21,3.9895328999e+01,3.9893175125e+01,1.1877095687e+06,1.1877736944e+06
read,22,3.9895351887e+01,3.9893157959e+01,1.1877088874e+06,1.1877742055e+06
read,23,3.9895354986e+01,3.9893106937e+01,1.1877087951e+06,1.1877757246e+06
read,24,3.9895343065e+01,3.9893023968e+01,1.1877091500e+06,1.1877781950e+06
read,25,3.9895376921e+01,3.9893013954e+01,1.1877081421e+06,1.1877784931e+06
read,26,3.9895339012e+01,3.9893172026e+01,1.1877092706e+06,1.1877737867e+06
read,27,3.9895349026e+01,3.9893163919e+01,1.1877089725e+06,1.1877740280e+06
read,28,3.9895331144e+01,3.9893168926e+01,1.1877095049e+06,1.1877738790e+06
read,29,3.9895334005e+01,3.9893218040e+01,1.1877094197e+06,1.1877724167e+06
read,30,3.9895333052e+01,3.9893070936e+01,1.1877094481e+06,1.1877767965e+06
read,31,3.9895330906e+01,3.9893167973e+01,1.1877095120e+06,1.1877739074e+06
