access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.5296538115e+01,3.5291628838e+01,2.6243707963e+08,2.6247358620e+08
read,1,3.5296742916e+01,3.5291566133e+01,2.6243555690e+08,2.6247405255e+08
read,2,3.5296561956e+01,3.5291633844e+01,2.6243690237e+08,2.6247354897e+08
read,3,3.5296529055e+01,3.5291612148e+01,2.6243714700e+08,2.6247371033e+08
read,4,3.5296689034e+01,3.5291606903e+01,2.6243595753e+08,2.6247374934e+08
read,5,3.5296543837e+01,3.5291617155e+01,2.6243703709e+08,2.6247367309e+08
read,6,3.5296575069e+01,3.5291694164e+01,2.6243680487e+08,2.6247310035e+08
read,7,3.5297707081e+01,3.5291600943e+01,2.6242838842e+08,2.6247379367e+08
read,8,3.5296633005e+01,3.5291618824e+01,2.6243637411e+08,2.6247366068e+08
read,9,3.5296595812e+01,3.5291594028e+01,2.6243665064e+08,2.6247384509e+08
read,10,3.5296563864e+01,3.5291676998e+01,2.6243688818e+08,2.6247322802e+08
read,11,3.5296571970e+01,3.5291641951e+01,2.6243682791e+08,2.6247348868e+08
read,12,3.5296533108e+01,3.5291621923e+01,2.6243711686e+08,2.6247363763e+08
read,13,3.5296702147e+01,3.5291589022e+01,2.6243586003e+08,2.6247388233e+08
read,14,3.5296554804e+01,3.5291664839e+01,2.6243695555e+08,2.6247331845e+08
read,15,3.5296614170e+01,3.5291625023e+01,2.6243651415e+08,2.6247361458e+08
read,16,3.5296564102e+01,3.5291695118e+01,2.6243688641e+08,2.6247309326e+08
read,17,3.5296562910e+01,3.5291711807e+01,2.6243689527e+08,2.6247296914e+08
read,18,3.5296561003e+01,3.5291800022e+01,2.6243690946e+08,2.6247231306e+08
read,19,3.5296561956e+01,3.5291712999e+01,2.6243690237e+08,2.6247296027e+08
read,20,3.5296576977e+01,3.5291843176e+01,2.6243679069e+08,2.6247199212e+08
read,21,3.5296557903e+01,3.5291812897e+01,2.6243693250e+08,2.6247221731e+08
read,22,3.5296573877e+01,3.5291824102e+01,2.6243681373e+08,2.6247213397e+08
read,23,3.5296576977e+01,3.5291738033e+01,2.6243679069e+08,2.6247277409e+08
read,24,3.5296569109e+01,3.5291779995e+01,2.6243684919e+08,2.6247246201e+08
read,25,3.5296570063e+01,3.5291807175e+01,2.6243684209e+08,2.6247225987e+08
read,26,3.5296572924e+01,3.5291817904e+01,2.6243682082e+08,2.6247218008e+08
read,27,3.5296574831e+01,3.5291800022e+01,2.6243680664e+08,2.6247231306e+08
read,28,3.5296566010e+01,3.5291746140e+01,2.6243687223e+08,2.6247271380e+08
read,29,3.5296564102e+01,3.5291729927e+01,2.6243688641e+08,2.6247283438e+08
read,30,3.5296561956e+01,3.5291719913e+01,2.6243690237e+08,2.6247290885e+08
read,31,3.5296557903e+01,3.5291723967e+01,2.6243693250e+08,2.6247287871e+08
