access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.9394115925e+01,3.9320179939e+01,2.3513969451e+08,2.3558184114e+08
write,1,3.9394506931e+01,3.8903650045e+01,2.3513736065e+08,2.3810414635e+08
write,2,3.9391526937e+01,3.7969822168e+01,2.3515514894e+08,2.4396006763e+08
write,3,3.9393000126e+01,3.6094442129e+01,2.3514635479e+08,2.5663564354e+08
write,4,3.9392422915e+01,3.6883013010e+01,2.3514980036e+08,2.5114868955e+08
write,5,3.9392295122e+01,3.8383780003e+01,2.3515056321e+08,2.4132902969e+08
write,6,3.9393162012e+01,3.8436972857e+01,2.3514538846e+08,2.4099505491e+08
write,7,3.9394604921e+01,3.0195789099e+01,2.3513677577e+08,3.0676861445e+08
write,8,3.9393882036e+01,3.6731920958e+01,2.3514109058e+08,2.5218175752e+08
write,9,3.9393958092e+01,3.3631831169e+01,2.3514063660e+08,2.7542717901e+08
write,10,3.9391883135e+01,3.4746423006e+01,2.3515302257e+08,2.6659205704e+08
write,11,3.9392558098e+01,3.7876424074e+01,2.3514899340e+08,2.4456163987e+08
write,12,3.9393893003e+01,3.6502321005e+01,2.3514102511e+08,2.5376798321e+08
write,13,3.9394607067e+01,3.5151112080e+01,2.3513676296e+08,2.6352282576e+08
write,14,3.9391824961e+01,3.8876250029e+01,2.3515336985e+08,2.3827196237e+08
write,15,3.9394266129e+01,3.7566833019e+01,2.3513879796e+08,2.4657709047e+08
write,16,3.9391446114e+01,3.5857887983e+01,2.3515563144e+08,2.5832866644e+08
write,17,3.9394751072e+01,3.7922285080e+01,2.3513590344e+08,2.4426588125e+08
write,18,3.9391501188e+01,3.8484464169e+01,2.3515530266e+08,2.4069765772e+08
write,19,3.9394043207e+01,3.4778450012e+01,2.3514012855e+08,2.6634655601e+08
write,20,3.9393132925e+01,3.9291097879e+01,2.3514556209e+08,2.3575621156e+08
write,21,3.9394309998e+01,3.9347948074e+01,2.3513853611e+08,2.3541558931e+08
write,22,3.9392791986e+01,3.2687340021e+01,2.3514759724e+08,2.8338556695e+08
write,23,3.9393298864e+01,3.8236640930e+01,2.3514457157e+08,2.4225769206e+08
write,24,3.9392092943e+01,3.6902616024e+01,2.3515177011e+08,2.5101527702e+08
write,25,3.9394087076e+01,3.6056134939e+01,2.3513986670e+08,2.5690830145e+08
write,26,3.9392432928e+01,3.8790047884e+01,2.3514974058e+08,2.3880146814e+08
write,27,3.9394515991e+01,3.1461205006e+01,2.3513730658e+08,2.9442992989e+08
write,28,3.9392526150e+01,3.2441746950e+01,2.3514918411e+08,2.8553087472e+08
write,29,3.9393344879e+01,3.9340235949e+01,2.3514429690e+08,2.3546173938e+08
write,30,3.9392302036e+01,3.8574581861e+01,2.3515052193e+08,2.4013534138e+08
write,31,3.9394356012e+01,3.6408421993e+01,2.3513826146e+08,2.5442246263e+08
