access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,8.7252892971e+01,6.3250136852e+01,5.4306582150e+05,7.4915354113e+05
write,1,8.7252872944e+01,6.8156170130e+01,5.4306594615e+05,6.9522779683e+05
write,2,8.7252881050e+01,5.6428236961e+01,5.4306589570e+05,8.3972256713e+05
write,3,8.7252970934e+01,5.8460942030e+01,5.4306533626e+05,8.1052515328e+05
write,4,8.7252870083e+01,7.1724554062e+01,5.4306596396e+05,6.6063936709e+05
write,5,8.7252880096e+01,4.9652076960e+01,5.4306590164e+05,9.5432189148e+05
write,6,8.7252933025e+01,6.5396261930e+01,5.4306557221e+05,7.2456838665e+05
write,7,8.7252891064e+01,5.6779224157e+01,5.4306583338e+05,8.3453172711e+05
write,8,8.7252869844e+01,4.3225307941e+01,5.4306596545e+05,1.0962111378e+06
write,9,8.7252859116e+01,5.2182917118e+01,5.4306603222e+05,9.0803785256e+05
write,10,8.7319828987e+01,4.4883556843e+01,5.4264952817e+05,1.0557109849e+06
write,11,8.7252910852e+01,3.0069711208e+01,5.4306571021e+05,1.5758070861e+06
write,12,8.7252821207e+01,8.6403293133e+01,5.4306626817e+05,5.4840576420e+05
write,13,8.7252855062e+01,8.5343276978e+01,5.4306605745e+05,5.5521730215e+05
write,14,8.7252846003e+01,8.3485698938e+01,5.4306611384e+05,5.6757102836e+05
write,15,8.7252845049e+01,8.7247149944e+01,5.4306611977e+05,5.4310156871e+05
write,16,8.7252990007e+01,6.6641996145e+01,5.4306521755e+05,7.1102408002e+05
write,17,8.7306156158e+01,5.2411371946e+01,5.4273451134e+05,9.0407982543e+05
write,18,8.7252985954e+01,5.7153762102e+01,5.4306524277e+05,8.2906290430e+05
write,19,8.7253037930e+01,7.4508155823e+01,5.4306491928e+05,6.3595808374e+05
write,20,8.7253040791e+01,7.0412424088e+01,5.4306490147e+05,6.7295032963e+05
write,21,8.7253058910e+01,6.2605855942e+01,5.4306478869e+05,7.5686312865e+05
write,22,8.7253044844e+01,5.8449284077e+01,5.4306487624e+05,8.1068681590e+05
write,23,8.7253038883e+01,5.2372540951e+01,5.4306491334e+05,9.0475014463e+05
write,24,8.7253029823e+01,4.0278612137e+01,5.4306496973e+05,1.1764075644e+06
write,25,8.7253026009e+01,5.9223551035e+01,5.4306499347e+05,8.0008819417e+05
write,26,8.7253027916e+01,7.4067625999e+01,5.4306498160e+05,6.3974055278e+05
write,27,8.7253026962e+01,6.2462806940e+01,5.4306498754e+05,7.5859645638e+05
write,28,8.7252915144e+01,8.5742820024e+01,5.4306568350e+05,5.5263010928e+05
write,29,8.7253001928e+01,8.2391833067e+01,5.4306514335e+05,5.7510632105e+05
write,30,8.7252913952e+01,8.6817993164e+01,5.4306569092e+05,5.4578621635e+05
write,31,8.7252961874e+01,8.2871404171e+01,5.4306539265e+05,5.7177822041e+05
