rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,49082,,,,,,,,,,,,,2.7993604691e+05,3.5066580772e-01,,,,,,,,
0,,,,,,,,,,,,,,1.3997002194e+05,3.5066080093e-01,,,,
1,,,,,,,,,,,,,,1.4176817592e+05,3.4621310234e-01,,,,
