access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,7.1980329037e+01,4.2741616964e+01,1.5693207507e+07,2.6428626716e+07
write,1,7.1980320930e+01,6.1496270895e+01,1.5693209274e+07,1.8368629895e+07
write,2,7.1980601072e+01,5.1818309069e+01,1.5693148198e+07,2.1799287941e+07
write,3,7.1980335951e+01,5.6746263981e+01,1.5693206000e+07,1.9906195770e+07
write,4,7.1980319023e+01,7.1977149963e+01,1.5693209690e+07,1.5693900642e+07
write,5,7.1980320215e+01,3.4135380030e+01,1.5693209430e+07,3.3091831379e+07
write,6,7.1980334044e+01,4.7334001064e+01,1.5693206415e+07,2.3864499400e+07
write,7,7.1980331182e+01,5.4918936014e+01,1.5693207039e+07,2.0568538322e+07
write,8,7.1980328083e+01,6.9325041056e+01,1.5693207715e+07,1.6294288800e+07
write,9,7.1980330944e+01,6.1496264935e+01,1.5693207091e+07,1.8368631675e+07
write,10,7.1980340958e+01,6.9526281834e+01,1.5693204908e+07,1.6247125694e+07
write,11,7.1980329037e+01,7.1977150917e+01,1.5693207507e+07,1.5693900434e+07
write,12,7.1980319977e+01,6.9325083017e+01,1.5693209482e+07,1.6294278937e+07
write,13,7.1980312109e+01,7.1977154970e+01,1.5693211198e+07,1.5693899550e+07
write,14,7.1980334044e+01,5.4548564911e+01,1.5693206415e+07,2.0708193549e+07
write,15,7.1980321169e+01,7.1977155924e+01,1.5693209222e+07,1.5693899342e+07
