access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.2305842185e+02,3.1768212008e+02,4.4974152625e+08,4.5735273887e+08
write,1,3.2305645418e+02,3.1353402591e+02,4.4974426553e+08,4.6340357252e+08
write,2,3.2305880690e+02,3.0996327806e+02,4.4974099022e+08,4.6874193815e+08
write,3,3.2305707312e+02,3.1118977308e+02,4.4974340388e+08,4.6689448137e+08
write,4,3.2305907106e+02,3.0006435108e+02,4.4974062246e+08,4.8420542856e+08
write,5,3.2305656385e+02,3.0463358998e+02,4.4974411285e+08,4.7694276826e+08
write,6,3.2305862284e+02,3.2300356007e+02,4.4974124645e+08,4.4981791434e+08
write,7,3.2305563617e+02,3.1702075410e+02,4.4974540434e+08,4.5830686425e+08
write,8,3.2306077909e+02,3.0298691797e+02,4.4973824467e+08,4.7953485479e+08
write,9,3.2305873704e+02,3.1247014618e+02,4.4974108747e+08,4.6498134138e+08
write,10,3.2306057405e+02,3.1178345203e+02,4.4973853011e+08,4.6600544950e+08
write,11,3.2305486393e+02,3.2142597103e+02,4.4974647942e+08,4.5202566316e+08
write,12,3.2305804706e+02,3.0440463090e+02,4.4974204802e+08,4.7730150255e+08
write,13,3.2305456090e+02,3.1131390619e+02,4.4974690129e+08,4.6670831216e+08
write,14,3.2305975389e+02,3.1648112082e+02,4.4973967187e+08,4.5908832518e+08
write,15,3.2305897403e+02,3.1876303601e+02,4.4974075755e+08,4.5580186941e+08
