access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.4561844802e+02,2.4561707306e+02,4.3626501537e+06,4.3626745757e+06
read,1,2.4561850309e+02,2.4561707187e+02,4.3626491755e+06,4.3626745969e+06
read,2,2.4561849308e+02,2.4561708283e+02,4.3626493533e+06,4.3626744021e+06
read,3,2.4561844611e+02,2.4561704898e+02,4.3626501876e+06,4.3626750034e+06
read,4,2.4561847901e+02,2.4561706209e+02,4.3626496032e+06,4.3626747705e+06
read,5,2.4561853290e+02,2.4561702394e+02,4.3626486461e+06,4.3626754481e+06
read,6,2.4561856794e+02,2.4561704898e+02,4.3626480236e+06,4.3626750034e+06
read,7,2.4561857200e+02,2.4561702013e+02,4.3626479516e+06,4.3626755159e+06
read,8,2.4561858296e+02,2.4561727285e+02,4.3626477568e+06,4.3626710270e+06
read,9,2.4561858582e+02,2.4561726689e+02,4.3626477060e+06,4.3626711328e+06
read,10,2.4561858296e+02,2.4561730599e+02,4.3626477568e+06,4.3626704383e+06
read,11,2.4561857796e+02,2.4561729288e+02,4.3626478457e+06,4.3626706712e+06
read,12,2.4561858582e+02,2.4561725903e+02,4.3626477060e+06,4.3626712726e+06
read,13,2.4561857891e+02,2.4561726308e+02,4.3626478288e+06,4.3626712006e+06
read,14,2.4561862111e+02,2.4561725998e+02,4.3626470793e+06,4.3626712556e+06
read,15,2.4561861801e+02,2.4561724997e+02,4.3626471343e+06,4.3626714335e+06
