access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,9.1222596169e-01,9.1203594208e-01,3.2366678915e+08,3.2373422403e+08
read,1,9.1222214699e-01,9.1203594208e-01,3.2366814265e+08,3.2373422403e+08
read,2,9.1223311424e-01,9.1203808784e-01,3.2366425137e+08,3.2373346238e+08
read,3,9.1222715378e-01,9.1203808784e-01,3.2366636619e+08,3.2373346238e+08
read,4,9.1223406792e-01,9.1203713417e-01,3.2366391301e+08,3.2373380089e+08
read,5,9.1222095490e-01,9.1203618050e-01,3.2366856562e+08,3.2373413941e+08
read,6,9.1221499443e-01,9.1203713417e-01,3.2367068049e+08,3.2373380089e+08
read,7,9.1223001480e-01,9.1203808784e-01,3.2366535107e+08,3.2373346238e+08
read,8,9.1223311424e-01,9.1203808784e-01,3.2366425137e+08,3.2373346238e+08
read,9,9.1223406792e-01,9.1203904152e-01,3.2366391301e+08,3.2373312387e+08
read,10,9.1224098206e-01,9.1203999519e-01,3.2366145986e+08,3.2373278536e+08
read,11,9.1223311424e-01,9.1203999519e-01,3.2366425137e+08,3.2373278536e+08
read,12,9.1225504875e-01,9.1203808784e-01,3.2365646910e+08,3.2373346238e+08
read,13,9.1223001480e-01,9.1203904152e-01,3.2366535107e+08,3.2373312387e+08
read,14,9.1224217415e-01,9.1204094887e-01,3.2366103691e+08,3.2373244685e+08
read,15,9.1221213341e-01,9.1203904152e-01,3.2367169564e+08,3.2373312387e+08
