access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.3302346301e+02,3.0062835312e+02,2.1516019243e+08,2.3834542431e+08
write,1,3.3302327585e+02,3.0133258796e+02,2.1516031335e+08,2.3778839478e+08
write,2,3.3302467895e+02,3.0233976412e+02,2.1515940684e+08,2.3699625682e+08
write,3,3.3302742410e+02,3.0018031001e+02,2.1515763327e+08,2.3870117391e+08
write,4,3.3302393413e+02,3.0062482405e+02,2.1515988805e+08,2.3834822228e+08
write,5,3.3302342606e+02,3.0083835101e+02,2.1516021630e+08,2.3817904912e+08
write,6,3.3302330399e+02,3.0159251094e+02,2.1516029517e+08,2.3758346041e+08
write,7,3.3302331901e+02,3.0142815089e+02,2.1516028547e+08,2.3771300780e+08
write,8,3.3302350712e+02,3.3246052003e+02,2.1516016393e+08,2.1552451514e+08
write,9,3.3302335691e+02,3.3097963309e+02,2.1516026097e+08,2.1648882656e+08
write,10,3.3302336192e+02,3.3155603886e+02,2.1516025774e+08,2.1611246362e+08
write,11,3.3302295208e+02,3.3161302280e+02,2.1516052253e+08,2.1607532713e+08
write,12,3.3302301884e+02,3.3276418495e+02,2.1516047940e+08,2.1532783762e+08
write,13,3.3302363014e+02,3.3232366705e+02,2.1516008445e+08,2.1561326950e+08
write,14,3.3302402997e+02,3.3274197388e+02,2.1515982613e+08,2.1534221111e+08
write,15,3.3302277899e+02,3.3246311498e+02,2.1516063436e+08,2.1552283293e+08
