access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.2204894519e+02,3.0116738081e+02,1.0252993756e+08,1.0963889300e+08
write,1,3.2204892397e+02,3.0142592001e+02,1.0252994431e+08,1.0954485347e+08
write,2,3.2204707718e+02,3.0101242900e+02,1.0253053227e+08,1.0969533168e+08
write,3,3.2208253193e+02,3.0032573485e+02,1.0251924574e+08,1.0994614982e+08
write,4,3.2204897809e+02,3.0115741301e+02,1.0252992708e+08,1.0964252186e+08
write,5,3.2208340406e+02,3.0058988595e+02,1.0251896814e+08,1.0984953182e+08
write,6,3.2204752684e+02,3.0130317307e+02,1.0253038911e+08,1.0958948060e+08
write,7,3.2208048987e+02,3.0068006897e+02,1.0251989573e+08,1.0981658463e+08
write,8,3.2204848695e+02,3.0073268604e+02,1.0253008344e+08,1.0979737080e+08
write,9,3.2207171297e+02,3.0121509600e+02,1.0252268954e+08,1.0962152521e+08
write,10,3.2207174087e+02,3.0025188804e+02,1.0252268067e+08,1.0997319103e+08
write,11,3.2204900193e+02,3.0090181208e+02,1.0252991949e+08,1.0973565766e+08
write,12,3.2207231998e+02,3.0079532313e+02,1.0252249632e+08,1.0977450678e+08
write,13,3.2204705405e+02,3.0142120600e+02,1.0253053964e+08,1.0954656667e+08
write,14,3.2204889321e+02,3.0123352194e+02,1.0252995410e+08,1.0961481985e+08
write,15,3.2204800296e+02,3.0127676201e+02,1.0253023753e+08,1.0959908763e+08
write,16,3.2204812598e+02,3.2073857093e+02,1.0253019836e+08,1.0294882260e+08
write,17,3.2204809594e+02,3.2055786586e+02,1.0253020793e+08,1.0300685697e+08
write,18,3.2207237792e+02,3.2132700610e+02,1.0252247788e+08,1.0276029594e+08
write,19,3.2208315086e+02,3.2103268313e+02,1.0251904873e+08,1.0285450664e+08
write,20,3.2204765797e+02,3.2129437590e+02,1.0253034737e+08,1.0277073213e+08
write,21,3.2207173109e+02,3.2133020020e+02,1.0252268378e+08,1.0275927448e+08
write,22,3.2208105111e+02,3.2032603717e+02,1.0251971709e+08,1.0308140584e+08
write,23,3.2207225704e+02,3.2078551793e+02,1.0252251635e+08,1.0293375603e+08
write,24,3.2204718900e+02,3.2052319503e+02,1.0253049667e+08,1.0301799917e+08
write,25,3.2204801416e+02,3.2134094810e+02,1.0253023396e+08,1.0275583748e+08
write,26,3.2208195591e+02,3.2072412300e+02,1.0251942909e+08,1.0295346022e+08
write,27,3.2204769921e+02,3.2115626001e+02,1.0253033424e+08,1.0281492953e+08
write,28,3.2204876304e+02,3.2107532096e+02,1.0252999555e+08,1.0284084788e+08
write,29,3.2204791307e+02,3.2123812985e+02,1.0253026615e+08,1.0278872640e+08
write,30,3.2208219600e+02,3.2114533997e+02,1.0251935267e+08,1.0281842559e+08
write,31,3.2204773903e+02,3.2147179103e+02,1.0253032156e+08,1.0271401461e+08
