access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,4.8417555404e+02,4.8406715012e+02,1.3790486249e+06,1.3793574545e+06
write,1,4.8417556500e+02,4.8406715012e+02,1.3790485937e+06,1.3793574545e+06
write,2,4.8417555499e+02,4.8406715989e+02,1.3790486222e+06,1.3793574267e+06
write,3,4.8417557311e+02,4.8406718302e+02,1.3790485706e+06,1.3793573608e+06
write,4,4.8417559195e+02,4.8406716490e+02,1.3790485169e+06,1.3793574124e+06
write,5,4.8417558408e+02,4.8406716204e+02,1.3790485393e+06,1.3793574205e+06
write,6,4.8434171987e+02,4.8406722188e+02,1.3785755069e+06,1.3793572500e+06
write,7,4.8417558384e+02,4.8406718802e+02,1.3790485400e+06,1.3793573465e+06
write,8,4.8417566395e+02,4.8406743407e+02,1.3790483118e+06,1.3793566454e+06
write,9,4.8417565608e+02,4.8406739807e+02,1.3790483342e+06,1.3793567480e+06
write,10,4.8432977295e+02,4.8406750298e+02,1.3786095121e+06,1.3793564490e+06
write,11,4.8417567110e+02,4.8406746483e+02,1.3790482915e+06,1.3793565577e+06
write,12,4.8417565989e+02,4.8406741190e+02,1.3790483234e+06,1.3793567086e+06
write,13,4.8417563796e+02,4.8406741405e+02,1.3790483859e+06,1.3793567024e+06
write,14,4.8417563391e+02,4.8406743407e+02,1.3790483974e+06,1.3793566454e+06
write,15,4.8417560697e+02,4.8406747603e+02,1.3790484741e+06,1.3793565258e+06
