access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.4980261183e+02,3.4978011918e+02,4.1765867132e+08,4.1768552890e+08
read,1,3.4980257702e+02,3.4978016901e+02,4.1765871288e+08,4.1768546940e+08
read,2,3.4980254507e+02,3.4978014183e+02,4.1765875103e+08,4.1768550186e+08
read,3,3.4980259109e+02,3.4978018594e+02,4.1765869609e+08,4.1768544919e+08
read,4,3.4980255318e+02,3.4978008795e+02,4.1765874135e+08,4.1768556620e+08
read,5,3.4980259109e+02,3.4978012395e+02,4.1765869609e+08,4.1768552321e+08
read,6,3.4980232501e+02,3.4978010893e+02,4.1765901377e+08,4.1768554115e+08
read,7,3.4980235600e+02,3.4978012800e+02,4.1765897677e+08,4.1768551837e+08
read,8,3.4980224085e+02,3.4978019309e+02,4.1765911426e+08,4.1768544065e+08
read,9,3.4980229712e+02,3.4978021884e+02,4.1765904708e+08,4.1768540990e+08
read,10,3.4980229092e+02,3.4978020310e+02,4.1765905448e+08,4.1768542869e+08
read,11,3.4980227995e+02,3.4978021622e+02,4.1765906758e+08,4.1768541303e+08
read,12,3.4980223203e+02,3.4978019810e+02,4.1765912480e+08,4.1768543467e+08
read,13,3.4980229092e+02,3.4978022194e+02,4.1765905448e+08,4.1768540620e+08
read,14,3.4980230403e+02,3.4978020883e+02,4.1765903883e+08,4.1768542185e+08
read,15,3.4980232000e+02,3.4978022504e+02,4.1765901975e+08,4.1768540249e+08
