access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,4.6317744517e+02,4.6315237999e+02,4.2209799730e+05,4.2212084067e+05
write,1,4.6317765808e+02,4.6315236497e+02,4.2209780327e+05,4.2212085436e+05
write,2,4.6317759609e+02,4.6315219712e+02,4.2209785976e+05,4.2212100734e+05
write,3,4.6317741394e+02,4.6315217805e+02,4.2209802576e+05,4.2212102472e+05
write,4,4.6317748308e+02,4.6315238094e+02,4.2209796275e+05,4.2212083980e+05
write,5,4.6317770100e+02,4.6315237284e+02,4.2209776416e+05,4.2212084719e+05
write,6,4.6317753816e+02,4.6315207696e+02,4.2209791256e+05,4.2212111686e+05
write,7,4.6317736197e+02,4.6315207100e+02,4.2209807312e+05,4.2212112229e+05
write,8,4.6317754388e+02,4.6315224886e+02,4.2209790734e+05,4.2212096018e+05
write,9,4.6317773390e+02,4.6315224504e+02,4.2209773418e+05,4.2212096366e+05
write,10,4.6317759800e+02,4.6315199089e+02,4.2209785802e+05,4.2212119530e+05
write,11,4.6317744589e+02,4.6315197992e+02,4.2209799664e+05,4.2212120530e+05
write,12,4.6317750812e+02,4.6315214109e+02,4.2209793994e+05,4.2212105840e+05
write,13,4.6317733407e+02,4.6315213490e+02,4.2209809854e+05,4.2212106405e+05
write,14,4.6317739415e+02,4.6315185404e+02,4.2209804379e+05,4.2212132003e+05
write,15,4.6317720485e+02,4.6315184593e+02,4.2209821631e+05,4.2212132742e+05
write,16,4.6317744899e+02,4.6315233803e+02,4.2209799382e+05,4.2212087892e+05
write,17,4.6317767000e+02,4.6315233088e+02,4.2209779241e+05,4.2212088543e+05
write,18,4.6317763686e+02,4.6315218616e+02,4.2209782261e+05,4.2212101733e+05
write,19,4.6317744398e+02,4.6315218902e+02,4.2209799838e+05,4.2212101473e+05
