access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.8149260807e+02,3.8049769187e+02,2.5407090225e+08,2.5473524073e+08
write,1,3.8149271417e+02,3.8148220801e+02,2.5407083160e+08,2.5407782879e+08
