access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,6.5121222019e+01,6.5120280981e+01,4.5210940482e+08,4.5211593814e+08
read,1,6.5121225119e+01,6.5120291948e+01,4.5210938330e+08,4.5211586200e+08
