access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,1.1532888603e+02,1.0762062097e+02,2.0862329898e+08,2.2356582276e+08
write,1,1.1532877707e+02,1.1532720709e+02,2.0862349608e+08,2.0862633614e+08
