access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.1183826184e+02,2.1180579805e+02,4.0808355983e+05,4.0814610740e+05
write,1,2.1183825803e+02,2.1180577707e+02,4.0808356717e+05,4.0814614783e+05
write,2,2.1183824897e+02,2.1180581498e+02,4.0808358463e+05,4.0814607478e+05
write,3,2.1183825397e+02,2.1180579996e+02,4.0808357498e+05,4.0814610372e+05
write,4,2.1183825493e+02,2.1180578518e+02,4.0808357314e+05,4.0814613221e+05
write,5,2.1183825707e+02,2.1180576110e+02,4.0808356901e+05,4.0814617861e+05
write,6,2.1183867502e+02,2.1180580807e+02,4.0808276388e+05,4.0814608810e+05
write,7,2.1183827901e+02,2.1180579495e+02,4.0808352676e+05,4.0814611337e+05
write,8,2.1183827496e+02,2.1180580616e+02,4.0808353456e+05,4.0814609178e+05
write,9,2.1183827209e+02,2.1180579805e+02,4.0808354008e+05,4.0814610740e+05
write,10,2.1183827305e+02,2.1180583000e+02,4.0808353824e+05,4.0814604583e+05
write,11,2.1183827209e+02,2.1180580378e+02,4.0808354008e+05,4.0814609637e+05
write,12,2.1183827209e+02,2.1180580497e+02,4.0808354008e+05,4.0814609407e+05
write,13,2.1183827400e+02,2.1180579615e+02,4.0808353640e+05,4.0814611107e+05
write,14,2.1183827615e+02,2.1180582500e+02,4.0808353227e+05,4.0814605548e+05
write,15,2.1183826613e+02,2.1180580902e+02,4.0808355156e+05,4.0814608626e+05
