access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.1366789103e+01,3.1076412916e+01,1.0978247001e+08,1.1080827100e+08
write,1,3.1366829157e+01,3.0980314970e+01,1.0978232982e+08,1.1115198756e+08
write,2,3.1366782188e+01,3.1213598967e+01,1.0978249421e+08,1.1032126054e+08
write,3,3.1366750002e+01,3.1294203043e+01,1.0978260686e+08,1.1003710749e+08
write,4,3.1367130041e+01,3.0183876991e+01,1.0978127675e+08,1.1408486673e+08
write,5,3.1366933823e+01,3.0282749891e+01,1.0978196350e+08,1.1371238069e+08
write,6,3.1367060184e+01,3.0238815784e+01,1.0978152124e+08,1.1387759390e+08
write,7,3.1366979837e+01,3.0465492010e+01,1.0978180245e+08,1.1303029614e+08
write,8,3.1366986990e+01,3.0061645985e+01,1.0978177742e+08,1.1454873714e+08
write,9,3.1366985083e+01,3.0026105881e+01,1.0978178409e+08,1.1468432163e+08
write,10,3.1366959095e+01,3.1333677769e+01,1.0978187505e+08,1.0989848078e+08
write,11,3.1366945028e+01,3.1235515118e+01,1.0978192428e+08,1.1024385450e+08
write,12,3.1366840124e+01,3.1174087048e+01,1.0978229144e+08,1.1046108836e+08
write,13,3.1366840839e+01,3.1035518885e+01,1.0978228893e+08,1.1095427780e+08
write,14,3.1366952181e+01,3.0426404953e+01,1.0978189925e+08,1.1317549968e+08
write,15,3.1366954088e+01,3.0242431164e+01,1.0978189257e+08,1.1386398023e+08
