access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.2808556080e+01,3.2783123016e+01,2.6349136423e+06,2.6369578016e+06
read,1,3.2808557034e+01,3.2783122063e+01,2.6349135657e+06,2.6369578783e+06
read,2,3.2808571100e+01,3.2783128023e+01,2.6349124360e+06,2.6369573989e+06
read,3,3.2808557034e+01,3.2783123016e+01,2.6349135657e+06,2.6369578016e+06
read,4,3.2808569193e+01,3.2783127069e+01,2.6349125892e+06,2.6369574756e+06
read,5,3.2808551073e+01,3.2783123970e+01,2.6349140444e+06,2.6369577249e+06
read,6,3.2808547974e+01,3.2783127069e+01,2.6349142934e+06,2.6369574756e+06
read,7,3.2808546782e+01,3.2783128977e+01,2.6349143891e+06,2.6369573222e+06
read,8,3.2808556080e+01,3.2783125162e+01,2.6349136423e+06,2.6369576290e+06
read,9,3.2808550119e+01,3.2783125162e+01,2.6349141210e+06,2.6369576290e+06
read,10,3.2808551073e+01,3.2783125162e+01,2.6349140444e+06,2.6369576290e+06
read,11,3.2808549166e+01,3.2783126116e+01,2.6349141976e+06,2.6369575523e+06
read,12,3.2808557987e+01,3.2783126116e+01,2.6349134891e+06,2.6369575523e+06
read,13,3.2809252977e+01,3.2783126116e+01,2.6348576744e+06,2.6369575523e+06
read,14,3.2808557987e+01,3.2783126116e+01,2.6349134891e+06,2.6369575523e+06
read,15,3.2808557034e+01,3.2783127069e+01,2.6349135657e+06,2.6369574756e+06
