access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.5129920006e+01,3.5129088879e+01,8.1173085402e+08,8.1175005895e+08
read,1,3.5129606009e+01,3.5129087925e+01,8.1173810948e+08,8.1175008098e+08
