access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.6870615292e+02,2.6870540786e+02,8.5100120446e+08,8.5100356409e+08
read,1,2.6870621705e+02,2.6870540905e+02,8.5100100134e+08,8.5100356031e+08
