access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.7204141140e+01,1.7202830791e+01,1.2374882900e+07,1.2375825501e+07
read,1,1.7204159975e+01,1.7202847004e+01,1.2374869352e+07,1.2375813838e+07
read,2,1.7204164028e+01,1.7202817917e+01,1.2374866436e+07,1.2375834763e+07
read,3,1.7204138041e+01,1.7202826023e+01,1.2374885129e+07,1.2375828931e+07
read,4,1.7204159021e+01,1.7202789068e+01,1.2374870038e+07,1.2375855517e+07
read,5,1.7204158068e+01,1.7202822208e+01,1.2374870724e+07,1.2375831676e+07
read,6,1.7204230070e+01,1.7202785015e+01,1.2374818933e+07,1.2375858433e+07
read,7,1.7204214096e+01,1.7202821970e+01,1.2374830423e+07,1.2375831847e+07
read,8,1.7204103947e+01,1.7202908993e+01,1.2374909653e+07,1.2375769243e+07
read,9,1.7204133034e+01,1.7202941895e+01,1.2374888731e+07,1.2375745573e+07
read,10,1.7204147100e+01,1.7202936888e+01,1.2374878613e+07,1.2375749175e+07
read,11,1.7204140902e+01,1.7202940941e+01,1.2374883071e+07,1.2375746259e+07
read,12,1.7204139948e+01,1.7202929020e+01,1.2374883757e+07,1.2375754835e+07
read,13,1.7204145908e+01,1.7202961922e+01,1.2374879470e+07,1.2375731166e+07
read,14,1.7204170942e+01,1.7202944994e+01,1.2374861463e+07,1.2375743344e+07
read,15,1.7204174995e+01,1.7202957869e+01,1.2374858548e+07,1.2375734082e+07
