access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,1.5021162486e+02,9.1903727055e+01,1.4173286002e+06,2.3165462253e+06
write,1,1.5028962898e+02,1.0548447704e+02,1.4165929708e+06,2.0182991656e+06
write,2,1.5021160984e+02,1.4100781393e+02,1.4173287419e+06,1.5098399590e+06
write,3,1.5021159720e+02,1.2937279797e+02,1.4173288612e+06,1.6456259380e+06
write,4,1.5021162391e+02,8.3046784878e+01,1.4173286092e+06,2.5636059519e+06
write,5,1.5021161199e+02,1.1746529818e+02,1.4173287217e+06,1.8124436349e+06
write,6,1.5021161199e+02,1.5020305085e+02,1.4173287217e+06,1.4174095053e+06
write,7,1.5021158099e+02,1.4302665591e+02,1.4173290141e+06,1.4885283491e+06
write,8,1.5021162486e+02,1.4989277887e+02,1.4173286002e+06,1.4203434855e+06
write,9,1.5021166086e+02,1.4990947890e+02,1.4173282605e+06,1.4201852582e+06
write,10,1.5021167111e+02,1.4827331710e+02,1.4173281638e+06,1.4358566745e+06
write,11,1.5021168613e+02,1.3888255286e+02,1.4173280221e+06,1.5329444024e+06
write,12,1.5021169591e+02,1.4217800117e+02,1.4173279298e+06,1.4974133147e+06
write,13,1.5021166301e+02,1.4987935710e+02,1.4173282403e+06,1.4204706780e+06
write,14,1.5029015303e+02,3.0247697115e+01,1.4165880313e+06,7.0385269725e+06
write,15,1.5021173501e+02,5.0604943991e+01,1.4173275609e+06,4.2070836407e+06
