access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.1052935505e+02,3.0671984816e+02,8.4951952461e+07,8.6007068557e+07
write,1,3.1052945709e+02,3.0817612100e+02,8.4951924545e+07,8.5600645899e+07
write,2,3.1052936602e+02,3.1047489595e+02,8.4951949461e+07,8.4966853526e+07
write,3,3.1052944589e+02,3.0591598320e+02,8.4951927611e+07,8.6233072009e+07
write,4,3.1052942014e+02,3.0677341318e+02,8.4951934655e+07,8.5992051053e+07
write,5,3.1052936482e+02,3.0725392103e+02,8.4951949787e+07,8.5857569919e+07
write,6,3.1052929306e+02,3.0868582797e+02,8.4951969420e+07,8.5459300744e+07
write,7,3.1052936196e+02,3.0745896697e+02,8.4951950570e+07,8.5800311072e+07
write,8,3.1052928996e+02,3.0380207705e+02,8.4951970268e+07,8.6833096283e+07
write,9,3.1052933002e+02,3.0557234597e+02,8.4951959310e+07,8.6330047060e+07
write,10,3.1052926207e+02,3.0640321398e+02,8.4951977899e+07,8.6095947446e+07
write,11,3.1052930808e+02,3.1043999100e+02,8.4951965311e+07,8.4976406948e+07
write,12,3.1052845001e+02,3.0817343998e+02,8.4952200054e+07,8.5601390599e+07
write,13,3.1052857304e+02,3.0531788516e+02,8.4952166398e+07,8.6401997034e+07
write,14,3.1052853799e+02,3.0679901099e+02,8.4952175986e+07,8.5984876296e+07
write,15,3.1052848196e+02,3.0863901591e+02,8.4952191314e+07,8.5472262572e+07
write,16,3.1052879190e+02,3.0151453519e+02,8.4952106522e+07,8.7491884899e+07
write,17,3.1052871108e+02,3.0150170398e+02,8.4952128633e+07,8.7495608350e+07
write,18,3.1052881908e+02,3.0378744483e+02,8.4952099086e+07,8.6837278686e+07
write,19,3.1052869511e+02,3.0432070708e+02,8.4952133003e+07,8.6685113415e+07
write,20,3.1052871990e+02,3.0117059016e+02,8.4952126220e+07,8.7591803017e+07
write,21,3.1052870417e+02,3.0132938004e+02,8.4952130525e+07,8.7545645250e+07
write,22,3.1052914786e+02,3.0286405087e+02,8.4952009142e+07,8.7102034502e+07
write,23,3.1052873206e+02,3.0081154799e+02,8.4952122893e+07,8.7696350702e+07
write,24,3.1052912307e+02,3.0142323208e+02,8.4952015925e+07,8.7518386775e+07
write,25,3.1052871394e+02,3.0236995292e+02,8.4952127850e+07,8.7244366557e+07
write,26,3.1052869797e+02,3.0190887594e+02,8.4952132221e+07,8.7377606656e+07
write,27,3.1052873492e+02,3.0196844506e+02,8.4952122111e+07,8.7360369732e+07
write,28,3.1052868605e+02,3.0027256894e+02,8.4952135482e+07,8.7853762670e+07
write,29,3.1052870011e+02,3.0002646112e+02,8.4952131633e+07,8.7925827972e+07
write,30,3.1052867913e+02,3.0448931098e+02,8.4952137373e+07,8.6637113543e+07
write,31,3.1052912593e+02,3.0365943599e+02,8.4952015142e+07,8.6873885286e+07
