access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,5.2145145893e+01,5.2061982870e+01,7.1758103960e+05,7.1872729268e+05
write,1,5.2145140886e+01,5.2061923981e+01,7.1758110850e+05,7.1872810567e+05
write,2,5.2145169020e+01,5.2061926126e+01,7.1758072135e+05,7.1872807604e+05
write,3,5.2145158052e+01,5.2061926126e+01,7.1758087227e+05,7.1872807604e+05
write,4,5.2145144939e+01,5.2061939955e+01,7.1758105272e+05,7.1872788514e+05
write,5,5.2145158052e+01,5.2061927080e+01,7.1758087227e+05,7.1872806288e+05
write,6,5.2145155907e+01,5.2061969995e+01,7.1758090180e+05,7.1872747042e+05
write,7,5.2145156145e+01,5.2061965942e+01,7.1758089852e+05,7.1872752638e+05
write,8,5.2145157099e+01,5.2061990023e+01,7.1758088540e+05,7.1872719394e+05
write,9,5.2145155907e+01,5.2061970949e+01,7.1758090180e+05,7.1872745726e+05
write,10,5.2145148039e+01,5.2061958075e+01,7.1758101007e+05,7.1872763499e+05
write,11,5.2175168991e+01,5.2061965942e+01,7.1716812276e+05,7.1872752638e+05
write,12,5.2145153046e+01,5.2061974049e+01,7.1758094117e+05,7.1872741447e+05
write,13,5.2145142078e+01,5.2061954975e+01,7.1758109209e+05,7.1872767778e+05
write,14,5.2145138979e+01,5.2061964035e+01,7.1758113475e+05,7.1872755271e+05
write,15,5.2145147085e+01,5.2061964989e+01,7.1758102319e+05,7.1872753954e+05
write,16,5.2145092010e+01,5.2061950922e+01,7.1758178109e+05,7.1872773373e+05
write,17,5.2145148993e+01,5.2061950922e+01,7.1758099695e+05,7.1872773373e+05
write,18,5.2145123959e+01,5.2062018156e+01,7.1758134144e+05,7.1872680555e+05
write,19,5.2145081997e+01,5.2061914206e+01,7.1758191889e+05,7.1872824061e+05
write,20,5.2145101070e+01,5.2062081814e+01,7.1758165641e+05,7.1872592675e+05
write,21,5.2145096064e+01,5.2061918974e+01,7.1758172531e+05,7.1872817479e+05
write,22,5.2145143986e+01,5.2062081099e+01,7.1758106585e+05,7.1872593662e+05
write,23,5.2145049095e+01,5.2061980009e+01,7.1758237166e+05,7.1872733218e+05
write,24,5.2145099163e+01,5.2062070131e+01,7.1758168266e+05,7.1872608803e+05
write,25,5.2145172119e+01,5.2062081814e+01,7.1758067870e+05,7.1872592675e+05
write,26,5.2145152807e+01,5.2062052011e+01,7.1758094445e+05,7.1872633817e+05
write,27,5.2145109892e+01,5.2062031031e+01,7.1758153502e+05,7.1872662782e+05
write,28,5.2202032804e+01,5.2062120199e+01,7.1679905915e+05,7.1872539683e+05
write,29,5.2145043135e+01,5.2062102795e+01,7.1758245368e+05,7.1872563710e+05
write,30,5.2145099163e+01,5.2062102795e+01,7.1758168266e+05,7.1872563710e+05
write,31,5.2145061970e+01,5.2062067986e+01,7.1758219449e+05,7.1872611765e+05
