access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.0427062201e+02,1.7383046508e+02,8.1740787957e+05,9.6054748473e+05
write,1,2.0415623903e+02,1.1865410399e+02,8.1786585015e+05,1.4072198970e+06
write,2,2.0415633702e+02,9.7784377098e+01,8.1786545759e+05,1.7075571881e+06
write,3,2.0415630507e+02,1.9593231082e+02,8.1786558558e+05,8.5219438949e+05
write,4,2.0415633082e+02,1.4614451718e+02,8.1786548243e+05,1.1425157729e+06
write,5,2.0415630484e+02,7.9979089975e+01,8.1786558654e+05,2.0877008735e+06
write,6,2.0415629697e+02,2.0414972901e+02,8.1786561806e+05,8.1789193063e+05
write,7,2.0415620494e+02,2.0284872198e+02,8.1786598673e+05,8.2313762872e+05
write,8,2.0415643096e+02,1.9401576495e+02,8.1786508128e+05,8.6061262105e+05
write,9,2.0415641093e+02,1.9378758192e+02,8.1786516151e+05,8.6162598421e+05
write,10,2.0424654198e+02,1.9401965404e+02,8.1750424944e+05,8.6059537025e+05
write,11,2.0415641403e+02,1.8888223195e+02,8.1786514909e+05,8.8400276869e+05
write,12,2.0415642905e+02,1.6213801122e+02,8.1786508892e+05,1.0298166034e+06
write,13,2.0415641403e+02,1.9397564793e+02,8.1786514909e+05,8.6079060843e+05
write,14,2.0415640903e+02,3.0027324200e+01,8.1786516915e+05,5.5606824934e+06
write,15,2.0415640402e+02,5.2235059023e+01,8.1786518921e+05,3.1965583867e+06
