rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,2198,,,,,,,,,,,,,,,,,1.9639478565e+03,3.5813578129e+01,,,1.3271932680e+03,2.4111032486e-02
0,,,,,,,,,,,,,,,,,,6.1380538176e+01,3.5809396029e+01
1,,,,,,,,,,,,,,,,,,6.1386927186e+01,3.5805669069e+01
2,,,,,,,,,,,,,,,,,,6.1390186371e+01,3.5803768158e+01
3,,,,,,,,,,,,,,,,,,6.1383745594e+01,3.5807524920e+01
4,,,,,,,,,,,,,,,,,,6.1382048253e+01,3.5808515072e+01
5,,,,,,,,,,,,,,,,,,6.1385303650e+01,3.5806616068e+01
6,,,,,,,,,,,,,,,,,,6.1374086757e+01,3.5813160181e+01
7,,,,,,,,,,,,,,,,,,6.1378934185e+01,3.5810331821e+01
8,,,,,,,,,,,,,,,,,,6.1396579434e+01,3.5800040007e+01
9,,,,,,,,,,,,,,,,,,6.1388568385e+01,3.5804711819e+01
10,,,,,,,,,,,,,,,,,,6.1375610817e+01,3.5812270880e+01
11,,,,,,,,,,,,,,,,,,6.1398227283e+01,3.5799079180e+01
12,,,,,,,,,,,,,,,,,,6.1391825701e+01,3.5802812099e+01
13,,,,,,,,,,,,,,,,,,6.1393447946e+01,3.5801866055e+01
14,,,,,,,,,,,,,,,,,,6.1377350300e+01,3.5811255932e+01
15,,,,,,,,,,,,,,,,,,6.1395130381e+01,3.5800884962e+01
16,,,,,,,,,,,,,,,,,,6.1565721701e+01,3.5701684952e+01
17,,,,,,,,,,,,,,,,,,6.1561438736e+01,3.5704168797e+01
18,,,,,,,,,,,,,,,,,,6.1571391852e+01,3.5698397160e+01
19,,,,,,,,,,,,,,,,,,6.1567344105e+01,3.5700744152e+01
20,,,,,,,,,,,,,,,,,,6.1569339540e+01,3.5699587107e+01
21,,,,,,,,,,,,,,,,,,6.1645235245e+01,3.5655634880e+01
22,,,,,,,,,,,,,,,,,,6.1699549619e+01,3.5624247074e+01
23,,,,,,,,,,,,,,,,,,6.1559908722e+01,3.5705056190e+01
24,,,,,,,,,,,,,,,,,,6.1563576444e+01,3.5702929020e+01
25,,,,,,,,,,,,,,,,,,6.1556576415e+01,3.5706989050e+01
26,,,,,,,,,,,,,,,,,,6.1558219300e+01,3.5706036091e+01
27,,,,,,,,,,,,,,,,,,6.1554957867e+01,3.5707927942e+01
28,,,,,,,,,,,,,,,,,,6.1575350475e+01,3.5696102142e+01
29,,,,,,,,,,,,,,,,,,6.1553378858e+01,3.5708843946e+01
30,,,,,,,,,,,,,,,,,,6.1577579223e+01,3.5694810152e+01
31,,,,,,,,,,,,,,,,,,6.1573470209e+01,3.5697192192e+01
