access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.2341006994e+01,3.0573813200e+01,7.6322543217e+07,8.0734054593e+07
write,1,3.2339607954e+01,3.0542992830e+01,7.6325844998e+07,8.0815521836e+07
write,2,3.2240041018e+01,3.0576786041e+01,7.6561562147e+07,8.0726205189e+07
write,3,3.2240058899e+01,3.0324228048e+01,7.6561519684e+07,8.1398540470e+07
write,4,3.2240045071e+01,3.0451451063e+01,7.6561552522e+07,8.1058465782e+07
write,5,3.2240067005e+01,3.0690149069e+01,7.6561500434e+07,8.0428019377e+07
write,6,3.2239067793e+01,3.1568198919e+01,7.6563873368e+07,7.8190963961e+07
write,7,3.2239260912e+01,3.0551949978e+01,7.6563414737e+07,8.0791828534e+07
write,8,3.2239366055e+01,3.1056174994e+01,7.6563165039e+07,7.9480100319e+07
write,9,3.2239078999e+01,3.0439427137e+01,7.6563846756e+07,8.1090484813e+07
write,10,3.2239613056e+01,3.1583944082e+01,7.6562578456e+07,7.8151984362e+07
write,11,3.2239352942e+01,3.0393508911e+01,7.6563196181e+07,8.1212995552e+07
write,12,3.2240094900e+01,3.0245604038e+01,7.6561434191e+07,8.1610137489e+07
write,13,3.2239233971e+01,3.0560808182e+01,7.6563478718e+07,8.0768410617e+07
write,14,3.2238836050e+01,3.0541593075e+01,7.6564423733e+07,8.0819225702e+07
write,15,3.2339082003e+01,3.1408452988e+01,7.6327086335e+07,7.8588649526e+07
