access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,4.1396709895e+02,2.4025901198e+02,5.0872603290e+04,8.7653669372e+04
write,1,4.1396715617e+02,2.9440004206e+02,5.0872596258e+04,7.1533902824e+04
write,2,4.1396700287e+02,1.4096967292e+02,5.0872615097e+04,1.4939088361e+05
write,3,4.1396714997e+02,3.3036938000e+02,5.0872597020e+04,6.3745568673e+04
write,4,4.1396701694e+02,3.4481816196e+02,5.0872613369e+04,6.1074462784e+04
write,5,4.1396711588e+02,3.9126722789e+02,5.0872601210e+04,5.3824042749e+04
write,6,4.1396690893e+02,4.1396242094e+02,5.0872626641e+04,5.0873178179e+04
write,7,4.1396702981e+02,3.9337087011e+02,5.0872611787e+04,5.3536206161e+04
write,8,4.1396712494e+02,1.6729484701e+02,5.0872600096e+04,1.2588304049e+05
write,9,4.1396721387e+02,1.4105192399e+02,5.0872589168e+04,1.4930376988e+05
write,10,4.1396696901e+02,2.4678393602e+02,5.0872619258e+04,8.5336121708e+04
write,11,4.1396724606e+02,1.6838975000e+02,5.0872585212e+04,1.2506452441e+05
write,12,4.1396705103e+02,2.1313912797e+02,5.0872609179e+04,9.8806747502e+04
write,13,4.1396722388e+02,3.7926541495e+02,5.0872587937e+04,5.5527298746e+04
write,14,4.1396694398e+02,3.8194167995e+02,5.0872622334e+04,5.5138219014e+04
write,15,4.1396707082e+02,3.0014914989e+02,5.0872606747e+04,7.0163730290e+04
