access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.0774883699e+02,3.0613878202e+02,3.3535809593e+06,3.3712182206e+06
write,1,3.0774031091e+02,3.0609715700e+02,3.3536738718e+06,3.3716766601e+06
write,2,3.0774901509e+02,3.0763537097e+02,3.3535790186e+06,3.3548178701e+06
write,3,3.0773975301e+02,3.0773539996e+02,3.3536799517e+06,3.3537273909e+06
write,4,3.0773979115e+02,3.0760174298e+02,3.3536795360e+06,3.3551846293e+06
write,5,3.0774883604e+02,3.0762494802e+02,3.3535809697e+06,3.3549315380e+06
write,6,3.0774003816e+02,3.0699717402e+02,3.3536768442e+06,3.3617919881e+06
write,7,3.0774939919e+02,3.0697532797e+02,3.3535748331e+06,3.3620312317e+06
write,8,3.0774883103e+02,3.0587854981e+02,3.3535810243e+06,3.3740863510e+06
write,9,3.0773975492e+02,3.0587299609e+02,3.3536799309e+06,3.3741476142e+06
write,10,3.0775018311e+02,3.0668366814e+02,3.3535662906e+06,3.3652285636e+06
write,11,3.0774023294e+02,3.0655430508e+02,3.3536747215e+06,3.3666486587e+06
write,12,3.0775060511e+02,3.0749544716e+02,3.3535616921e+06,3.3563444582e+06
write,13,3.0773991179e+02,3.0762976384e+02,3.3536782213e+06,3.3548790179e+06
write,14,3.0774727988e+02,3.0009527016e+02,3.3535979275e+06,3.4391099848e+06
write,15,3.0773969913e+02,3.0001951003e+02,3.3536805389e+06,3.4399784197e+06
write,16,3.0774924278e+02,3.0755967212e+02,3.3535765374e+06,3.3556435826e+06
write,17,3.0773969483e+02,3.0752425981e+02,3.3536805857e+06,3.3560299947e+06
write,18,3.0774002385e+02,3.0598608804e+02,3.3536770001e+06,3.3729005349e+06
write,19,3.0774889398e+02,3.0587141085e+02,3.3535803384e+06,3.3741651014e+06
